,tract_id,mar_19,mar_20,mar_21,20_19,21_20,nor_20_19,nor_21_20,average_car,pctWhite,pctBlack,pctIndian,pctAsian,pctHispanic,pctPoverty,pctVacant,pctBachelors,MedHHInc,MedRent,income_quantile,geometry,borough
0,36005000200,1443,825,419,-618,-406,-0.4282744282744283,-0.4921212121212121,1.0305514157973177,0.0072815533980582,0.2030008826125331,0.0,0.0165489849955869,0.0165489849955869,0.2244042365401588,0.104736490993996,0.0,51100,1454,Mid,"POLYGON ((-73.856517 40.80525, -73.856525 40.805248, -73.85664 40.805272, -73.856759 40.805282, -73.85687900000001 40.805302, -73.85695 40.805283, -73.857046 40.805303, -73.857123 40.805339, -73.857204 40.805334, -73.857246 40.805316, -73.857221 40.805247, -73.857129 40.805194, -73.857004 40.805148, -73.856928 40.805124, -73.856827 40.805078, -73.856754 40.805046, -73.856677 40.805004, -73.85667599999999 40.80496, -73.856729 40.804952, -73.856836 40.804918, -73.85792499999999 40.805399, -73.85812799999999 40.805475, -73.858283 40.805567, -73.858425 40.805653, -73.858558 40.805729, -73.858737 40.805802, -73.858892 40.805898, -73.858913 40.805921, -73.858913 40.805962, -73.858873 40.805988, -73.858828 40.806001, -73.858784 40.805986, -73.858749 40.805953, -73.858707 40.805943, -73.858667 40.805911, -73.85862400000001 40.805879, -73.858574 40.80586, -73.85854500000001 40.805835, -73.858507 40.805828, -73.85848300000001 40.805871, -73.858457 40.805933, -73.858445 40.80596, -73.858413 40.805978, -73.85836399999999 40.80599, -73.858316 40.806007, -73.858316 40.806035, -73.85831399999999 40.806075, -73.85834800000001 40.806118, -73.858383 40.806158, -73.85838699999999 40.806206, -73.858401 40.80626, -73.85839900000001 40.806299, -73.858395 40.80634, -73.858395 40.806393, -73.858395 40.806417, -73.85842 40.80642, -73.858462 40.806416, -73.85850499999999 40.806433, -73.858514 40.806498, -73.858507 40.806552, -73.858512 40.806601, -73.858518 40.806646, -73.858563 40.806676, -73.85861300000001 40.806706, -73.858673 40.806705, -73.858749 40.806706, -73.858811 40.806707, -73.85889 40.806697, -73.858936 40.806683, -73.858993 40.806649, -73.859021 40.806615, -73.85905200000001 40.806572, -73.859067 40.806516, -73.859086 40.806488, -73.859094 40.806454, -73.85908499999999 40.806417, -73.859059 40.806374, -73.859048 40.806352, -73.859004 40.806301, -73.858976 40.806245, -73.858959 40.806191, -73.858929 40.806137, -73.85889899999999 40.806084, -73.858858 40.806044, -73.85885399999999 40.806017, -73.858879 40.805997, -73.85891100000001 40.805989, -73.85893299999999 40.805977, -73.858974 40.805974, -73.85901 40.806014, -73.859129 40.806165, -73.85919699999999 40.806278, -73.859261 40.80642, -73.859312 40.806549, -73.85936700000001 40.806684, -73.859368 40.80681, -73.859368 40.806945, -73.859385 40.807148, -73.85941099999999 40.807328, -73.859399 40.807461, -73.859403 40.807538, -73.85937800000001 40.807577, -73.859314 40.80758, -73.85925899999999 40.807551, -73.85925899999999 40.807483, -73.85925400000001 40.807367, -73.859229 40.807251, -73.859224 40.807151, -73.859224 40.807042, -73.859207 40.806958, -73.85916 40.806887, -73.859084 40.806849, -73.858982 40.806842, -73.858829 40.806849, -73.858666 40.806841, -73.858574 40.807323, -73.85842 40.80812, -73.858391 40.808267, -73.858621 40.808855, -73.85877600000001 40.809242, -73.858953 40.81028, -73.859002 40.810206, -73.85900599999999 40.810113, -73.85903500000001 40.810054, -73.859078 40.809984, -73.859154 40.809959, -73.85932099999999 40.80995, -73.85947299999999 40.809913, -73.85955 40.809827, -73.859668 40.809815, -73.85983299999999 40.809742, -73.860128 40.809614, -73.86011999999999 40.809578, -73.86008200000001 40.809567, -73.86003700000001 40.809522, -73.860033 40.809499, -73.86001 40.809496, -73.859961 40.80949, -73.85992899999999 40.809449, -73.859925 40.80941, -73.85987299999999 40.809393, -73.85978 40.809295, -73.859748 40.809286, -73.85972099999999 40.809248, -73.859725 40.809227, -73.859672 40.809207, -73.859677 40.809181, -73.859627 40.809154, -73.859542 40.809028, -73.859475 40.809019, -73.859408 40.809017, -73.85934 40.80902, -73.859335 40.809013, -73.859331 40.809005, -73.859328 40.808997, -73.85932699999999 40.808988, -73.859328 40.80898, -73.859331 40.808972, -73.859335 40.808965, -73.859358 40.808932, -73.859385 40.808902, -73.859415 40.808873, -73.85938299999999 40.808743, -73.859357 40.808612, -73.85933799999999 40.80848, -73.859324 40.808348, -73.859318 40.808215, -73.85932099999999 40.808207, -73.859325 40.808199, -73.859331 40.808192, -73.85933900000001 40.808186, -73.859347 40.808181, -73.859357 40.808177, -73.85936700000001 40.808174, -73.85937300000001 40.808173, -73.859379 40.808172, -73.859391 40.808172, -73.859403 40.808173, -73.859414 40.808176, -73.859425 40.80818, -73.85943399999999 40.808186, -73.859442 40.808192, -73.859448 40.8082, -73.859476 40.808349, -73.859514 40.808497, -73.85956 40.808643, -73.85961399999999 40.808788, -73.859655 40.808875, -73.85970399999999 40.80896, -73.85975999999999 40.809042, -73.859824 40.809122, -73.859894 40.809197, -73.859971 40.809269, -73.86005400000001 40.809337, -73.86014299999999 40.8094, -73.860238 40.809459, -73.860337 40.809512, -73.86044099999999 40.80956, -73.86054900000001 40.809603, -73.86066099999999 40.80964, -73.860776 40.809671, -73.860893 40.809697, -73.86228699999999 40.809954, -73.862071 40.810162, -73.861358 40.810845, -73.861113 40.811158, -73.861626 40.811441, -73.86291799999999 40.812154, -73.863353 40.812394, -73.86436 40.813017, -73.86443 40.813415, -73.864625 40.814231, -73.86512999999999 40.81416, -73.865219 40.814537, -73.86425699999999 40.814666, -73.86333 40.81479, -73.86240599999999 40.814914, -73.86148300000001 40.815038, -73.860556 40.815163, -73.859719 40.815277, -73.859578 40.815066, -73.859313 40.814871, -73.858384 40.814006, -73.85819100000001 40.81382, -73.857722 40.813371, -73.857157 40.812832, -73.856826 40.812515, -73.856134 40.811423, -73.85562 40.810616, -73.85546600000001 40.809978, -73.855312 40.809349, -73.855223 40.808934, -73.855081 40.808328, -73.85493700000001 40.807735, -73.854839 40.807379, -73.854809 40.807268, -73.854646 40.806517, -73.854528 40.806093, -73.85444 40.805724, -73.854636 40.805738, -73.85516800000001 40.805762, -73.85521 40.805764, -73.855828 40.805782, -73.855863 40.805679, -73.856444 40.805687, -73.856424 40.805484, -73.85647400000001 40.805356, -73.856517 40.80525))",Bronx
1,36005000400,2680,1521,834,-1159,-687,-0.4324626865671642,-0.4516765285996055,1.207639569049951,0.0701595358955765,0.2291515591007976,0.0,0.0219361856417694,0.0219361856417694,0.0837563451776649,0.0645900137425561,0.0121464829586656,78409,1241,Mid,"POLYGON ((-73.846108 40.813108, -73.846469 40.812314, -73.846326 40.811696, -73.845767 40.811591, -73.845856 40.811438, -73.845913 40.811338, -73.84602700000001 40.811032, -73.846174 40.810685, -73.84689 40.81053, -73.84719800000001 40.810589, -73.847469 40.810912, -73.847584 40.81129, -73.847632 40.81136, -73.84770399999999 40.811464, -73.84821599999999 40.812471, -73.848764 40.812913, -73.84938699999999 40.813245, -73.85005200000001 40.813497, -73.850206 40.813543, -73.85041200000001 40.813592, -73.850526 40.813839, -73.850604 40.813938, -73.851595 40.814313, -73.851793 40.814308, -73.851983 40.814349, -73.85218999999999 40.814297, -73.85243800000001 40.814311, -73.85239199999999 40.81443, -73.852251 40.81448, -73.85226 40.814501, -73.852436 40.814465, -73.85253299999999 40.814525, -73.852621 40.81453, -73.852801 40.814449, -73.852946 40.814581, -73.853015 40.814593, -73.852896 40.814484, -73.85284299999999 40.814352, -73.852656 40.814346, -73.85267399999999 40.814251, -73.852648 40.814184, -73.85267399999999 40.814122, -73.85262 40.814067, -73.852659 40.813972, -73.852981 40.813882, -73.852952 40.813858, -73.85297 40.813842, -73.852953 40.813741, -73.85288199999999 40.813723, -73.852915 40.813698, -73.852981 40.813682, -73.85337 40.813602, -73.853745 40.813654, -73.854348 40.813872, -73.854844 40.8141, -73.854956 40.814202, -73.855148 40.814377, -73.855317 40.81442, -73.85538200000001 40.814297, -73.855321 40.81417, -73.85505000000001 40.814081, -73.85471099999999 40.813853, -73.854432 40.813726, -73.854114 40.813643, -73.853852 40.81358, -73.853469 40.813486, -73.853354 40.813499, -73.85324 40.813518, -73.853129 40.813543, -73.853021 40.813575, -73.852915 40.813613, -73.85284900000001 40.813641, -73.852785 40.813671, -73.85275 40.813692, -73.852711 40.81371, -73.85266300000001 40.813726, -73.85261199999999 40.813738, -73.852559 40.813744, -73.852518 40.813744, -73.85247699999999 40.813742, -73.852065 40.813734, -73.851916 40.81368, -73.851715 40.813655, -73.851483 40.813599, -73.851365 40.813558, -73.851201 40.813561, -73.85105 40.8135, -73.85089600000001 40.813442, -73.85073 40.813336, -73.850568 40.813225, -73.85041200000001 40.813109, -73.850351 40.813072, -73.850286 40.813038, -73.850217 40.813007, -73.85014700000001 40.81298, -73.850099 40.812965, -73.849981 40.812922, -73.849867 40.812874, -73.849757 40.81282, -73.84965200000001 40.81276, -73.849552 40.812696, -73.849458 40.812626, -73.84936999999999 40.812552, -73.849288 40.812474, -73.849214 40.812392, -73.849146 40.812307, -73.849087 40.812219, -73.849034 40.812127, -73.84904 40.812057, -73.849047 40.811995, -73.849064 40.811914, -73.849084 40.811839, -73.84911200000001 40.811774, -73.849142 40.811707, -73.849172 40.811658, -73.84921 40.811569, -73.849242 40.811506, -73.84927999999999 40.81147, -73.849343 40.811405, -73.84937499999999 40.811352, -73.849386 40.811295, -73.849377 40.811238, -73.849299 40.811169, -73.84925 40.811131, -73.849215 40.811068, -73.849192 40.811008, -73.849175 40.810933, -73.84919600000001 40.810869, -73.84925 40.810788, -73.849305 40.810718, -73.84935900000001 40.810661, -73.84941999999999 40.810596, -73.849456 40.810515, -73.84948 40.81043, -73.849501 40.810361, -73.849531 40.810287, -73.84957799999999 40.810239, -73.849645 40.810196, -73.849715 40.810151, -73.849771 40.810094, -73.849799 40.810041, -73.849811 40.810007, -73.849813 40.809938, -73.849836 40.80983, -73.849873 40.809757, -73.84990999999999 40.809668, -73.849768 40.809677, -73.849762 40.809653, -73.849788 40.809648, -73.84979300000001 40.80966, -73.849889 40.809652, -73.849886 40.809638, -73.84992099999999 40.809635, -73.850022 40.809262, -73.84985 40.809275, -73.84984799999999 40.809261, -73.850031 40.809243, -73.850044 40.809224, -73.85004600000001 40.809196, -73.850044 40.809163, -73.850025 40.809132, -73.85000700000001 40.809102, -73.849997 40.809086, -73.849981 40.809034, -73.849976 40.808997, -73.849971 40.808957, -73.849969 40.808884, -73.849749 40.808922, -73.84972999999999 40.808883, -73.849959 40.808838, -73.849953 40.808723, -73.849557 40.808753, -73.849552 40.808729, -73.84995499999999 40.808702, -73.84996099999999 40.808685, -73.84997199999999 40.808658, -73.849974 40.808629, -73.849968 40.808586, -73.84994399999999 40.808541, -73.849909 40.808509, -73.84988199999999 40.808485, -73.849902 40.808418, -73.849868 40.808345, -73.849791 40.808316, -73.849761 40.808278, -73.849756 40.808258, -73.849746 40.808233, -73.849733 40.808213, -73.849704 40.808186, -73.849683 40.808164, -73.84965099999999 40.808146, -73.84961300000001 40.808132, -73.84916699999999 40.808233, -73.849172 40.808244, -73.848761 40.808346, -73.84871099999999 40.808249, -73.849129 40.808142, -73.84913400000001 40.808155, -73.849524 40.808064, -73.849456 40.808032, -73.849446 40.807957, -73.84939 40.807886, -73.849278 40.80784, -73.849104 40.807778, -73.848957 40.807717, -73.84877899999999 40.807644, -73.84864899999999 40.807552, -73.84852600000001 40.807472, -73.848418 40.807377, -73.84836900000001 40.807226, -73.84833 40.80704, -73.848282 40.806861, -73.84835099999999 40.806682, -73.8484 40.806533, -73.848381 40.806368, -73.848283 40.806249, -73.848116 40.806137, -73.847988 40.806111, -73.84785100000001 40.806084, -73.84763599999999 40.806017, -73.847538 40.805935, -73.84751799999999 40.805726, -73.84748999999999 40.805457, -73.84752899999999 40.805338, -73.847669 40.805175, -73.847904 40.80501, -73.848078 40.804928, -73.84825499999999 40.804909, -73.848404 40.804866, -73.848557 40.804802, -73.848607 40.804751, -73.84864899999999 40.804708, -73.848702 40.80474, -73.848704 40.804841, -73.84870600000001 40.804867, -73.84874499999999 40.804905, -73.84880099999999 40.804907, -73.848837 40.804853, -73.848837 40.804813, -73.848837 40.804805, -73.848873 40.804781, -73.84890799999999 40.804775, -73.848947 40.80477, -73.84898200000001 40.804789, -73.84903199999999 40.804805, -73.849085 40.804862, -73.849107 40.804906, -73.849121 40.804935, -73.84916699999999 40.804986, -73.849216 40.805029, -73.849335 40.805059, -73.84931899999999 40.80467, -73.849412 40.804676, -73.84943 40.805068, -73.84952800000001 40.805073, -73.84961300000001 40.805094, -73.849709 40.805103, -73.849822 40.805103, -73.849979 40.805068, -73.850064 40.804874, -73.850086 40.804788, -73.850114 40.804672, -73.850123 40.804642, -73.85013600000001 40.804596, -73.85015 40.804542, -73.8502 40.804518, -73.850337 40.804524, -73.850364 40.804521, -73.850651 40.804486, -73.850922 40.804486, -73.851187 40.804501, -73.851265 40.804539, -73.851326 40.804568, -73.851477 40.804607, -73.85177899999999 40.804602, -73.852051 40.804607, -73.85234699999999 40.804589, -73.852575 40.804559, -73.853995 40.80447, -73.854073 40.804466, -73.85412599999999 40.804474, -73.85422 40.804488, -73.85435200000001 40.804522, -73.854603 40.804556, -73.85480099999999 40.804556, -73.855037 40.804528, -73.85516200000001 40.804506, -73.855177 40.804504, -73.85539 40.804473, -73.855611 40.804478, -73.855856 40.804523, -73.856053 40.804596, -73.856247 40.804673, -73.85643899999999 40.804754, -73.856628 40.804839, -73.85662000000001 40.804874, -73.856579 40.804941, -73.856498 40.804957, -73.856399 40.804955, -73.856269 40.804891, -73.856168 40.804839, -73.856047 40.804782, -73.855931 40.804733, -73.85581000000001 40.804687, -73.855692 40.804685, -73.855615 40.804712, -73.855565 40.804793, -73.85558 40.80489, -73.855586 40.80498, -73.85560599999999 40.80507, -73.855722 40.80513, -73.85590000000001 40.805177, -73.856053 40.805256, -73.856127 40.80529, -73.856302 40.80529, -73.856387 40.805267, -73.856517 40.80525, -73.85647400000001 40.805356, -73.856424 40.805484, -73.856444 40.805687, -73.855863 40.805679, -73.855828 40.805782, -73.85521 40.805764, -73.85516800000001 40.805762, -73.854636 40.805738, -73.85444 40.805724, -73.854528 40.806093, -73.854646 40.806517, -73.854809 40.807268, -73.854839 40.807379, -73.85493700000001 40.807735, -73.855081 40.808328, -73.855223 40.808934, -73.855312 40.809349, -73.85546600000001 40.809978, -73.85562 40.810616, -73.856134 40.811423, -73.856826 40.812515, -73.857157 40.812832, -73.857722 40.813371, -73.85819100000001 40.81382, -73.858384 40.814006, -73.859313 40.814871, -73.859578 40.815066, -73.859719 40.815277, -73.858705 40.815413, -73.857781 40.815538, -73.856785 40.81567, -73.855619 40.815827, -73.85471800000001 40.81595, -73.853622 40.816097, -73.851637 40.816367, -73.851146 40.814405, -73.850928 40.814344, -73.850116 40.814427, -73.849099 40.814559, -73.848113 40.814695, -73.847055 40.814835, -73.846638 40.813041, -73.846108 40.813108))",Bronx
2,36005001600,2286,955,570,-1331,-385,-0.5822397200349956,-0.4031413612565445,0.5971588026382547,0.0365665236051502,0.3469527896995708,0.0,0.0109871244635193,0.0109871244635193,0.2612875536480686,0.0223214285714285,0.0108154506437768,34093,953,Bot,"POLYGON ((-73.855138 40.822444, -73.854969 40.821688, -73.854809 40.821038, -73.85463900000001 40.820308, -73.85414400000001 40.818246, -73.853949 40.817475, -73.85378799999999 40.816824, -73.853622 40.816097, -73.85471800000001 40.81595, -73.855619 40.815827, -73.856785 40.81567, -73.857781 40.815538, -73.858705 40.815413, -73.859719 40.815277, -73.860556 40.815163, -73.86148300000001 40.815038, -73.86198400000001 40.817144, -73.86207899999999 40.817529, -73.862465 40.819255, -73.86153299999999 40.819388, -73.86203 40.821516, -73.861115 40.82164, -73.860474 40.821727, -73.86020000000001 40.821764, -73.859263 40.82189, -73.858266 40.822021, -73.858446 40.822783, -73.85531400000001 40.823201, -73.855138 40.822444))",Bronx
3,36005002300,1600,1194,498,-406,-696,-0.25375,-0.5829145728643216,0.1859979101358411,0.000232450023245,0.2770804277080427,0.00371920037192,0.0,0.0,0.3940027894002789,0.0,0.00371920037192,18688,436,Bot,"POLYGON ((-73.922888 40.809114, -73.923239 40.808628, -73.923298 40.808547, -73.923374 40.80844, -73.923839 40.807818, -73.923974 40.807627, -73.92400000000001 40.80759, -73.924037 40.807538, -73.92407300000001 40.807488, -73.92428099999999 40.807195, -73.92476499999999 40.807398, -73.925361 40.807659, -73.92541300000001 40.807682, -73.925494 40.807717, -73.926525 40.80817, -73.927469 40.808581, -73.92755699999999 40.808619, -73.927691 40.808677, -73.928557 40.809055, -73.92922 40.809573, -73.928808 40.809907, -73.92813599999999 40.80963, -73.92810299999999 40.809675, -73.927954 40.809875, -73.927908 40.809936, -73.927817 40.810059, -73.927655 40.810276, -73.927144 40.810958, -73.926378 40.810617, -73.92623500000001 40.810554, -73.92610000000001 40.810492, -73.92569 40.810307, -73.925624 40.810277, -73.925144 40.810061, -73.92416900000001 40.809651, -73.922888 40.809114))",Bronx
4,36005002500,2635,1044,662,-1591,-382,-0.6037950664136622,-0.3659003831417624,0.2473444613050076,0.0392156862745098,0.2415329768270945,0.0,0.0010695187165775,0.0010695187165775,0.3819964349376114,0.060361216730038,0.0,23115,815,Bot,"POLYGON ((-73.91749900000001 40.806822, -73.917647 40.806598, -73.91767400000001 40.806556, -73.91779099999999 40.806379, -73.91781400000001 40.806345, -73.91795399999999 40.806132, -73.918204 40.80578, -73.918255 40.805708, -73.91843799999999 40.805451, -73.918486 40.805384, -73.918532 40.805319, -73.918578 40.805255, -73.918627 40.805185, -73.918673 40.805121, -73.91872100000001 40.805054, -73.918769 40.804986, -73.91882 40.804914, -73.919753 40.805301, -73.920616 40.805659, -73.92144999999999 40.805997, -73.922695 40.806503, -73.922873 40.806581, -73.92295900000001 40.806618, -73.92428099999999 40.807195, -73.92407300000001 40.807488, -73.924037 40.807538, -73.92400000000001 40.80759, -73.923974 40.807627, -73.923839 40.807818, -73.923374 40.80844, -73.923298 40.808547, -73.923239 40.808628, -73.922888 40.809114, -73.920047 40.807915, -73.91921600000001 40.807562, -73.918977 40.807459, -73.918847 40.807403, -73.91749900000001 40.806822))",Bronx
5,36005002701,1814,1472,512,-342,-960,-0.1885336273428886,-0.6521739130434783,0.2195589645254075,0.0,0.2465490797546012,0.0,0.0,0.0,0.5621165644171779,0.0395948434622467,0.0,18832,434,Bot,"POLYGON ((-73.913528 40.80426, -73.914141 40.80398, -73.91443 40.803853, -73.91478499999999 40.803769, -73.915145 40.803728, -73.915879 40.803697, -73.917091 40.804199, -73.917796 40.80449, -73.917872 40.804521, -73.91882 40.804914, -73.918769 40.804986, -73.91872100000001 40.805054, -73.918673 40.805121, -73.918627 40.805185, -73.918578 40.805255, -73.918532 40.805319, -73.918486 40.805384, -73.91843799999999 40.805451, -73.918255 40.805708, -73.918204 40.80578, -73.91795399999999 40.806132, -73.91781400000001 40.806345, -73.91779099999999 40.806379, -73.91767400000001 40.806556, -73.917647 40.806598, -73.91749900000001 40.806822, -73.91659799999999 40.806457, -73.91649 40.806412, -73.914748 40.805663, -73.914523 40.805565, -73.914641 40.805371, -73.91468500000001 40.805311, -73.914828 40.805115, -73.91486399999999 40.805065, -73.914998 40.804881, -73.91473000000001 40.804768, -73.913528 40.80426))",Bronx
6,36005002702,1915,1494,643,-421,-851,-0.2198433420365535,-0.5696117804551539,0.2355263157894737,0.0078947368421052,0.4203947368421052,0.0043859649122807,0.0,0.0,0.5041666666666667,0.024390243902439,0.0125,13097,802,Bot,"POLYGON ((-73.909116 40.806161, -73.90929 40.806111, -73.909482 40.806057, -73.909674 40.806002, -73.910421 40.805662, -73.910554 40.805601, -73.911179 40.805314, -73.911478 40.805177, -73.912192 40.804862, -73.912487 40.804733, -73.912727 40.804598, -73.912948 40.804507, -73.913281 40.804361, -73.913528 40.80426, -73.91473000000001 40.804768, -73.914998 40.804881, -73.91486399999999 40.805065, -73.914828 40.805115, -73.91468500000001 40.805311, -73.914641 40.805371, -73.914523 40.805565, -73.914748 40.805663, -73.91649 40.806412, -73.91659799999999 40.806457, -73.91749900000001 40.806822, -73.917017 40.807515, -73.916684 40.808004, -73.91659 40.808142, -73.916507 40.808276, -73.91640200000001 40.808446, -73.916185 40.808798, -73.91539299999999 40.808462, -73.914332 40.808015, -73.913397 40.807617, -73.912544 40.807252, -73.911669 40.806974, -73.91078400000001 40.806708, -73.909587 40.806335, -73.909116 40.806161))",Bronx
7,36005002800,2138,1504,651,-634,-853,-0.2965388213283442,-0.567154255319149,0.8026030368763557,0.0099009900990099,0.6833624538924481,0.0,0.0,0.0,0.0739662201514269,0.0510498147385755,0.0108716754028344,51138,942,Mid,"POLYGON ((-73.880982 40.818244, -73.88244899999999 40.819277, -73.882661 40.819697, -73.88378899999999 40.821942, -73.88425100000001 40.82265, -73.88429600000001 40.822726, -73.884334 40.822818, -73.88436299999999 40.822882, -73.88438600000001 40.82296, -73.884214 40.822988, -73.882762 40.823257, -73.881788 40.82341, -73.879931 40.823649, -73.87899 40.823719, -73.878066 40.823843, -73.877937 40.82386, -73.877138 40.823966, -73.876214 40.824093, -73.875287 40.824216, -73.874371 40.824339, -73.874234 40.824357, -73.873569 40.824428, -73.873546 40.824315, -73.87353299999999 40.824268, -73.87350499999999 40.824221, -73.873424 40.824082, -73.87299299999999 40.82231, -73.87247000000001 40.820158, -73.87302800000001 40.820079, -73.874313 40.819896, -73.874678 40.819844, -73.875581 40.819716, -73.876136 40.819653, -73.877843 40.819427, -73.878958 40.81929, -73.879639 40.819195, -73.87981600000001 40.819171, -73.880638 40.818529, -73.880982 40.818244))",Bronx
8,36005003100,1252,1662,640,410,-1022,0.3274760383386581,-0.614921780986763,0.378419452887538,0.0142095914742451,0.2332741267021906,0.0,0.0438129070455891,0.0438129070455891,0.1989342806394316,0.0719322990126939,0.0106571936056838,43255,1065,Bot,"POLYGON ((-73.904467 40.81229, -73.90418200000001 40.812133, -73.903419 40.811515, -73.903244 40.810721, -73.903091 40.809865, -73.904962 40.80854, -73.906211 40.807621, -73.906299 40.807467, -73.907562 40.806856, -73.907787 40.806761, -73.908445 40.806485, -73.908261 40.807009, -73.90822900000001 40.807101, -73.908208 40.80716, -73.90817 40.80727, -73.907841 40.808214, -73.907539 40.809069, -73.907241 40.809937, -73.907324 40.809956, -73.90715899999999 40.810397, -73.906853 40.811217, -73.90633099999999 40.812675, -73.905415 40.812484, -73.904467 40.81229))",Bronx
9,36005003300,1280,1253,396,-27,-857,-0.02109375,-0.6839584996009577,0.3127641589180051,0.0280744583460482,0.3036313701556301,0.0207506866036008,0.0,0.0,0.4644491913335368,0.0444264943457189,0.0036618858712236,22127,585,Bot,"POLYGON ((-73.91069400000001 40.808817, -73.909766 40.808612, -73.908839 40.808417, -73.907841 40.808214, -73.90817 40.80727, -73.908208 40.80716, -73.90822900000001 40.807101, -73.908261 40.807009, -73.908445 40.806485, -73.90904399999999 40.806195, -73.909046 40.806195, -73.909116 40.806161, -73.909587 40.806335, -73.91078400000001 40.806708, -73.911669 40.806974, -73.912544 40.807252, -73.913397 40.807617, -73.914332 40.808015, -73.91539299999999 40.808462, -73.916185 40.808798, -73.91563499999999 40.809705, -73.915199 40.810395, -73.914334 40.810263, -73.913673 40.810144, -73.91357499999999 40.81011, -73.91357499999999 40.81011, -73.91357499999999 40.81011, -73.913483 40.81006, -73.913483 40.81006, -73.913483 40.810059, -73.913404 40.809994, -73.913404 40.809994, -73.913404 40.809994, -73.913344 40.809916, -73.913344 40.809916, -73.913344 40.809916, -73.913307 40.809832, -73.913307 40.809832, -73.913307 40.809832, -73.91329399999999 40.809746, -73.91329399999999 40.809746, -73.91329399999999 40.809746, -73.913303 40.809665, -73.91248 40.809351, -73.91157200000001 40.809079, -73.91069400000001 40.808817))",Bronx
10,36005003500,1529,1080,476,-449,-604,-0.2936559843034663,-0.5592592592592592,0.4069591527987897,0.0043511645764013,0.3181469157921679,0.0,0.0,0.0,0.3936524187356027,0.0570613409415121,0.0,31310,1025,Bot,"POLYGON ((-73.907246 40.812863, -73.90633099999999 40.812675, -73.906853 40.811217, -73.90715899999999 40.810397, -73.907324 40.809956, -73.907241 40.809937, -73.907539 40.809069, -73.907841 40.808214, -73.908839 40.808417, -73.909766 40.808612, -73.91069400000001 40.808817, -73.91046799999999 40.809394, -73.91036699999999 40.809654, -73.91004700000001 40.810526, -73.909598 40.811785, -73.910239 40.811938, -73.91031 40.812313, -73.910949 40.813629, -73.91043500000001 40.813525, -73.910389 40.813515, -73.910338 40.813505, -73.910298 40.813497, -73.910135 40.813464, -73.91002 40.81344, -73.9098 40.813394, -73.909525 40.813336, -73.909498 40.81333, -73.909076 40.813241, -73.90816100000001 40.813052, -73.907246 40.812863))",Bronx
11,36005003800,399,254,162,-145,-92,-0.3634085213032581,-0.3622047244094488,0.8963855421686747,0.0,0.2385185185185185,0.0,0.0,0.0,0.2503703703703703,0.0695067264573991,0.0,33681,855,Bot,"POLYGON ((-73.862465 40.819255, -73.863393 40.81913, -73.86370599999999 40.819091, -73.864315 40.819007, -73.864512 40.819855, -73.865392 40.820684, -73.865748 40.82102, -73.864853 40.821142, -73.863885 40.821278, -73.86366200000001 40.821306, -73.863578 40.821317, -73.862981 40.821392, -73.86203 40.821516, -73.86153299999999 40.819388, -73.862465 40.819255))",Bronx
12,36005003900,3781,2911,10400,-870,7489,-0.2300978577096006,2.572655444864308,0.2770912547528517,0.0830670926517571,0.1554313099041533,0.0,0.0,0.0,0.3503194888178914,0.1008547008547008,0.0,25772,1027,Bot,"POLYGON ((-73.916185 40.808798, -73.91640200000001 40.808446, -73.916507 40.808276, -73.91659 40.808142, -73.916684 40.808004, -73.917017 40.807515, -73.91749900000001 40.806822, -73.918847 40.807403, -73.918977 40.807459, -73.91921600000001 40.807562, -73.920047 40.807915, -73.922888 40.809114, -73.92416900000001 40.809651, -73.925144 40.810061, -73.925624 40.810277, -73.92569 40.810307, -73.92610000000001 40.810492, -73.92623500000001 40.810554, -73.926378 40.810617, -73.927144 40.810958, -73.92693 40.811169, -73.926389 40.811492, -73.92570000000001 40.811869, -73.925629 40.811908, -73.92555400000001 40.811949, -73.925248 40.812105, -73.925119 40.812171, -73.924685 40.812392, -73.923727 40.811987, -73.923143 40.811741, -73.922622 40.811521, -73.922558 40.811494, -73.922515 40.811476, -73.922426 40.811439, -73.922371 40.811415, -73.92231200000001 40.811391, -73.922254 40.811366, -73.92211500000001 40.811308, -73.922077 40.811291, -73.921487 40.811043, -73.91804999999999 40.809583, -73.916185 40.808798))",Bronx
13,36005004001,393,356,100,-37,-256,-0.094147582697201,-0.7191011235955056,0.9116465863453816,0.0867796610169491,0.0861016949152542,0.0128813559322033,0.1091525423728813,0.1091525423728813,0.1728813559322033,0.0961887477313974,0.0,54868,1039,Mid,"POLYGON ((-73.85615300000001 40.826778, -73.856358 40.82676, -73.856438 40.826753, -73.856722 40.826717, -73.85700300000001 40.826668, -73.85728 40.826608, -73.858673 40.826432, -73.85970500000001 40.826286, -73.860675 40.828427, -73.859621 40.828556, -73.859939 40.829255, -73.86026200000001 40.829955, -73.85699099999999 40.830394, -73.85682300000001 40.829673, -73.856657 40.828953, -73.856493 40.828233, -73.856419 40.827909, -73.856386 40.827762, -73.85633 40.827516, -73.85615300000001 40.826778))",Bronx
