,ori_income_high_per,ori_income_high,ori_income_low_per,ori_income_low,tract_id,ori_income_high_per_20,ori_income_high_20,ori_income_low_per_20,ori_income_low_20,ori_income_high_per_21,ori_income_high_21,ori_income_low_per_21,ori_income_low_21
229,1.0,126,0.0,0,36047005601,1.0,202,0.0,0,1.0,163,0.0,0
230,0.9864864864864865,292,0.013513513513513514,4,36047005900,1.0,239,0.0,0,0.9841897233201581,249,0.015810276679841896,4
231,1.0,91,0.0,0,36047006000,0.85,34,0.15,6,1.0,41,0.0,0
232,0.9798234552332913,777,0.0201765447667087,16,36047006300,0.9691689008042895,723,0.030831099195710455,23,0.9906759906759907,425,0.009324009324009324,4
233,1.0,101,0.0,0,36047006500,1.0,49,0.0,0,1.0,64,0.0,0
234,1.0,163,0.0,0,36047006700,1.0,48,0.0,0,1.0,58,0.0,0
235,1.0,116,0.0,0,36047006900,1.0,145,0.0,0,1.0,22,0.0,0
236,0.8506810588537651,3310,0.1493189411462349,581,36047007000,0.700704861738659,3877,0.299295138261341,1656,0.6921126046157748,2729,0.3078873953842252,1214
237,1.0,46,0.0,0,36047007200,0.8671875,111,0.1328125,17,1.0,64,0.0,0
238,1.0,240,0.0,0,36047007400,1.0,219,0.0,0,1.0,113,0.0,0
239,1.0,85,0.0,0,36047007500,1.0,59,0.0,0,1.0,77,0.0,0
240,1.0,132,0.0,0,36047007600,1.0,68,0.0,0,1.0,87,0.0,0
241,1.0,59,0.0,0,36047007700,1.0,40,0.0,0,1.0,48,0.0,0
242,0.9849056603773585,261,0.01509433962264151,4,36047008200,1.0,206,0.0,0,0.9636363636363636,106,0.03636363636363636,4
243,0.9908675799086758,434,0.0091324200913242,4,36047008400,0.9880597014925373,331,0.011940298507462687,4,0.9740932642487047,188,0.025906735751295335,5
244,0.9451219512195121,155,0.054878048780487805,9,36047009200,1.0,118,0.0,0,1.0,97,0.0,0
245,0.9787234042553191,368,0.02127659574468085,8,36047009600,0.9763313609467456,330,0.023668639053254437,8,0.9583333333333334,184,0.041666666666666664,8
246,1.0,36,0.0,0,36047010200,1.0,12,0.0,0,1.0,25,0.0,0
247,1.0,48,0.0,0,36047011200,1.0,21,0.0,0,1.0,32,0.0,0
248,1.0,160,0.0,0,36047011400,1.0,116,0.0,0,1.0,216,0.0,0
249,0.97,485,0.03,15,36047011600,0.9354838709677419,1421,0.06451612903225806,98,0.9543838862559242,1611,0.04561611374407583,77
250,1.0,228,0.0,0,36047011700,0.9560439560439561,261,0.04395604395604396,12,0.9581589958158996,229,0.04184100418410042,10
251,1.0,406,0.0,0,36047011900,1.0,275,0.0,0,1.0,177,0.0,0
252,1.0,1261,0.0,0,36047012000,0.9933444259567388,597,0.0066555740432612314,4,0.9660493827160493,626,0.033950617283950615,22
253,1.0,101,0.0,0,36047012100,1.0,48,0.0,0,0.9024390243902439,37,0.0975609756097561,4
254,1.0,558,0.0,0,36047012801,0.9798165137614679,534,0.02018348623853211,11,0.9801488833746899,395,0.019851116625310174,8
255,1.0,36,0.0,0,36047012901,1.0,12,0.0,0,1.0,20,0.0,0
256,1.0,4,0.0,0,36047013100,1.0,18,0.0,0,1.0,8,0.0,0
257,0.9910614525139665,887,0.008938547486033519,8,36047013200,0.9894319682959049,749,0.010568031704095112,8,0.9914383561643836,579,0.008561643835616438,5
258,0.9452054794520548,69,0.0547945205479452,4,36047013300,1.0,37,0.0,0,1.0,44,0.0,0
259,1.0,68,0.0,0,36047013400,1.0,45,0.0,0,1.0,12,0.0,0
260,1.0,982,0.0,0,36047013500,0.9895470383275261,852,0.010452961672473868,9,0.9935064935064936,612,0.006493506493506494,4
261,1.0,49,0.0,0,36047013600,1.0,24,0.0,0,1.0,44,0.0,0
262,1.0,16,0.0,0,36047013700,1.0,4,0.0,0,1.0,20,0.0,0
263,1.0,58,0.0,0,36047013800,1.0,44,0.0,0,1.0,77,0.0,0
264,0.9932659932659933,590,0.006734006734006734,4,36047014200,1.0,546,0.0,0,0.982646420824295,453,0.01735357917570499,8
265,1.0,197,0.0,0,36047014300,1.0,143,0.0,0,1.0,62,0.0,0
266,0.9876923076923076,321,0.012307692307692308,4,36047014700,0.9835390946502057,239,0.01646090534979424,4,1.0,66,0.0,0
267,0.9774330042313117,693,0.022566995768688293,16,36047014800,0.8238993710691824,393,0.1761006289308176,84,1.0,226,0.0,0
268,1.0,329,0.0,0,36047014900,0.981042654028436,207,0.018957345971563982,4,0.9420289855072463,130,0.057971014492753624,8
269,1.0,8,0.0,0,36047015000,1.0,8,0.0,0,1.0,4,0.0,0
270,0.9864457831325302,655,0.01355421686746988,9,36047015200,0.981941309255079,435,0.01805869074492099,8,1.0,288,0.0,0
271,1.0,712,0.0,0,36047015300,1.0,376,0.0,0,1.0,284,0.0,0
272,0.9850746268656716,1254,0.014925373134328358,19,36047015400,0.7953873447664104,1345,0.2046126552335896,346,0.7760711398544866,960,0.22392886014551333,277
273,1.0,100,0.0,0,36047015500,1.0,40,0.0,0,1.0,22,0.0,0
274,0.967741935483871,2070,0.03225806451612903,69,36047015900,0.9512735326688815,2577,0.048726467331118496,132,1.0,313,0.0,0
275,1.0,264,0.0,0,36047016000,1.0,266,0.0,0,1.0,218,0.0,0
276,0.9714285714285714,272,0.02857142857142857,8,36047016200,1.0,212,0.0,0,0.9751552795031055,157,0.024844720496894408,4
277,0.9876160990712074,319,0.01238390092879257,4,36047016400,0.9692307692307692,252,0.03076923076923077,8,0.9790575916230366,187,0.020942408376963352,4
278,0.975,156,0.025,4,36047016900,1.0,108,0.0,0,1.0,78,0.0,0
279,0.9863481228668942,289,0.013651877133105802,4,36047017400,0.989247311827957,368,0.010752688172043012,4,0.9850746268656716,264,0.014925373134328358,4
280,0.9079437567600048,7555,0.09205624323999519,766,36047017700,0.7619934792734048,6544,0.23800652072659526,2044,0.8748459778208062,4970,0.1251540221791938,711
281,1.0,268,0.0,0,36047017900,0.979381443298969,190,0.020618556701030927,4,1.0,114,0.0,0
282,0.9779951100244498,800,0.022004889975550123,18,36047019100,0.9559496567505721,1671,0.044050343249427915,77,0.9749919846104521,3041,0.025008015389547934,78
283,1.0,436,0.0,0,36047019300,0.9859550561797753,351,0.014044943820224719,5,1.0,145,0.0,0
284,1.0,79,0.0,0,36047019500,1.0,74,0.0,0,1.0,25,0.0,0
285,0.9912472647702407,453,0.0087527352297593,4,36047019700,1.0,277,0.0,0,1.0,161,0.0,0
286,1.0,51,0.0,0,36047020700,1.0,59,0.0,0,1.0,34,0.0,0
287,1.0,1073,0.0,0,36047021100,1.0,549,0.0,0,1.0,333,0.0,0
288,1.0,832,0.0,0,36047021300,0.9911699779249448,449,0.008830022075055188,4,1.0,192,0.0,0
289,1.0,85,0.0,0,36047021500,1.0,90,0.0,0,0.9393939393939394,62,0.06060606060606061,4
290,1.0,61,0.0,0,36047022000,1.0,49,0.0,0,0.8095238095238095,17,0.19047619047619047,4
291,1.0,201,0.0,0,36047022100,1.0,149,0.0,0,1.0,91,0.0,0
292,1.0,4,0.0,0,36047022600,1.0,16,0.0,0,1.0,16,0.0,0
293,1.0,252,0.0,0,36047022700,1.0,258,0.0,0,1.0,124,0.0,0
294,1.0,130,0.0,0,36047023200,1.0,86,0.0,0,0.9,36,0.1,4
295,1.0,50,0.0,0,36047023300,0.9354838709677419,58,0.06451612903225806,4,1.0,50,0.0,0
296,1.0,64,0.0,0,36047023400,1.0,64,0.0,0,1.0,63,0.0,0
297,1.0,147,0.0,0,36047023600,1.0,147,0.0,0,1.0,76,0.0,0
298,1.0,118,0.0,0,36047024100,1.0,63,0.0,0,1.0,36,0.0,0
299,1.0,69,0.0,0,36047024200,1.0,101,0.0,0,1.0,44,0.0,0
300,1.0,76,0.0,0,36047024300,1.0,99,0.0,0,1.0,66,0.0,0
301,1.0,373,0.0,0,36047024500,1.0,299,0.0,0,1.0,192,0.0,0
302,1.0,226,0.0,0,36047024800,1.0,193,0.0,0,1.0,141,0.0,0
303,1.0,210,0.0,0,36047024900,1.0,139,0.0,0,1.0,40,0.0,0
304,1.0,458,0.0,0,36047025000,1.0,401,0.0,0,1.0,258,0.0,0
305,1.0,185,0.0,0,36047025300,1.0,106,0.0,0,1.0,64,0.0,0
306,1.0,79,0.0,0,36047025600,1.0,98,0.0,0,1.0,122,0.0,0
307,1.0,373,0.0,0,36047025700,1.0,294,0.0,0,1.0,69,0.0,0
308,1.0,142,0.0,0,36047025901,1.0,92,0.0,0,1.0,86,0.0,0
309,1.0,97,0.0,0,36047026000,1.0,108,0.0,0,1.0,79,0.0,0
310,1.0,113,0.0,0,36047026100,1.0,68,0.0,0,1.0,36,0.0,0
311,1.0,628,0.0,0,36047026200,0.9912663755458515,454,0.008733624454148471,4,1.0,340,0.0,0
312,1.0,294,0.0,0,36047026300,1.0,228,0.0,0,1.0,150,0.0,0
313,1.0,36,0.0,0,36047026700,1.0,20,0.0,0,1.0,16,0.0,0
314,0.993103448275862,576,0.006896551724137931,4,36047027100,1.0,431,0.0,0,1.0,269,0.0,0
315,1.0,100,0.0,0,36047027300,1.0,99,0.0,0,1.0,34,0.0,0
316,1.0,140,0.0,0,36047027600,1.0,56,0.0,0,1.0,40,0.0,0
317,1.0,294,0.0,0,36047027800,1.0,280,0.0,0,1.0,232,0.0,0
318,1.0,150,0.0,0,36047027900,1.0,116,0.0,0,1.0,73,0.0,0
319,1.0,345,0.0,0,36047028100,1.0,223,0.0,0,1.0,139,0.0,0
320,1.0,295,0.0,0,36047028300,1.0,248,0.0,0,1.0,125,0.0,0
321,1.0,135,0.0,0,36047028700,1.0,68,0.0,0,1.0,41,0.0,0
322,1.0,25,0.0,0,36047028800,1.0,14,0.0,0,1.0,12,0.0,0
323,1.0,347,0.0,0,36047028900,0.9875389408099688,317,0.012461059190031152,4,0.9776536312849162,175,0.0223463687150838,4
324,1.0,441,0.0,0,36047029300,1.0,255,0.0,0,1.0,120,0.0,0
325,1.0,53,0.0,0,36047029600,1.0,53,0.0,0,1.0,64,0.0,0
326,1.0,870,0.0,0,36047029700,1.0,492,0.0,0,0.9731543624161074,145,0.026845637583892617,4
327,0.9621301775147929,813,0.0378698224852071,32,36047030000,0.9791332263242376,610,0.02086677367576244,13,0.9483870967741935,441,0.05161290322580645,24
328,0.9696969696969697,128,0.030303030303030304,4,36047030100,1.0,115,0.0,0,1.0,60,0.0,0
329,1.0,70,0.0,0,36047030200,0.9444444444444444,85,0.05555555555555555,5,1.0,69,0.0,0
330,0.9931506849315068,580,0.00684931506849315,4,36047030300,1.0,506,0.0,0,0.9828326180257511,229,0.017167381974248927,4
331,0.9985007496251874,2664,0.0014992503748125937,4,36047030400,0.9989389920424403,3766,0.0010610079575596816,4,0.998180991359709,2195,0.0018190086402910413,4
332,1.0,76,0.0,0,36047030500,1.0,57,0.0,0,1.0,11,0.0,0
333,1.0,135,0.0,0,36047030600,1.0,154,0.0,0,1.0,72,0.0,0
334,1.0,100,0.0,0,36047030700,1.0,107,0.0,0,1.0,35,0.0,0
335,1.0,213,0.0,0,36047030800,1.0,170,0.0,0,1.0,147,0.0,0
336,0.9965004374453194,1139,0.003499562554680665,4,36047031400,1.0,1139,0.0,0,1.0,1100,0.0,0
337,0.9529411764705882,81,0.047058823529411764,4,36047031500,1.0,44,0.0,0,1.0,20,0.0,0
338,1.0,188,0.0,0,36047031701,1.0,119,0.0,0,1.0,50,0.0,0
339,0.9950413223140496,2408,0.0049586776859504135,12,36047031900,0.9948453608247423,1544,0.005154639175257732,8,0.9946737683089214,747,0.005326231691078562,4
340,0.9562363238512035,1748,0.0437636761487965,80,36047032100,0.9594594594594594,2414,0.04054054054054054,102,0.9411764705882353,96,0.058823529411764705,6
341,1.0,125,0.0,0,36047032600,0.972027972027972,139,0.027972027972027972,4,1.0,383,0.0,0
342,1.0,221,0.0,0,36047032800,1.0,197,0.0,0,1.0,150,0.0,0
343,1.0,108,0.0,0,36047032900,1.0,45,0.0,0,1.0,40,0.0,0
344,0.9807692307692307,204,0.019230769230769232,4,36047033600,1.0,204,0.0,0,1.0,166,0.0,0
345,1.0,135,0.0,0,36047033900,1.0,96,0.0,0,1.0,73,0.0,0
346,1.0,302,0.0,0,36047034000,1.0,259,0.0,0,1.0,145,0.0,0
347,1.0,538,0.0,0,36047034200,1.0,515,0.0,0,1.0,219,0.0,0
348,0.9748427672955975,155,0.025157232704402517,4,36047034300,1.0,173,0.0,0,1.0,91,0.0,0
349,1.0,2072,0.0,0,36047035100,0.9965957446808511,1171,0.003404255319148936,4,1.0,572,0.0,0
350,1.0,883,0.0,0,36047035200,0.9939467312348669,821,0.006053268765133172,5,1.0,778,0.0,0
351,1.0,385,0.0,0,36047035300,1.0,237,0.0,0,1.0,86,0.0,0
352,1.0,729,0.0,0,36047035400,1.0,797,0.0,0,1.0,886,0.0,0
353,1.0,1388,0.0,0,36047035700,0.9916666666666667,952,0.008333333333333333,8,1.0,464,0.0,0
354,0.988880063542494,1245,0.011119936457505957,14,36047036100,0.9902439024390244,812,0.00975609756097561,8,1.0,479,0.0,0
355,1.0,66,0.0,0,36047036200,1.0,32,0.0,0,1.0,16,0.0,0
356,0.9915433403805497,469,0.008456659619450317,4,36047036300,1.0,389,0.0,0,1.0,210,0.0,0
357,1.0,171,0.0,0,36047036400,1.0,156,0.0,0,1.0,157,0.0,0
358,1.0,95,0.0,0,36047036501,1.0,48,0.0,0,1.0,4,0.0,0
359,0.9936126244598911,5289,0.006387375540108961,34,36047036700,0.9975346687211094,3237,0.002465331278890601,8,0.98559670781893,1437,0.01440329218106996,21
360,1.0,321,0.0,0,36047036900,0.9696969696969697,256,0.030303030303030304,8,1.0,154,0.0,0
361,0.9723926380368099,317,0.027607361963190184,9,36047037000,1.0,316,0.0,0,1.0,302,0.0,0
362,1.0,424,0.0,0,36047037100,1.0,288,0.0,0,1.0,264,0.0,0
363,0.9929577464788732,564,0.007042253521126761,4,36047037402,1.0,664,0.0,0,1.0,556,0.0,0
364,1.0,20,0.0,0,36047037500,1.0,40,0.0,0,1.0,34,0.0,0
365,1.0,59,0.0,0,36047038100,1.0,45,0.0,0,1.0,29,0.0,0
366,0.9844961240310077,254,0.015503875968992248,4,36047038200,1.0,188,0.0,0,1.0,126,0.0,0
367,1.0,111,0.0,0,36047038300,1.0,105,0.0,0,1.0,40,0.0,0
368,1.0,88,0.0,0,36047038500,1.0,91,0.0,0,1.0,37,0.0,0
369,0.9731543624161074,145,0.026845637583892617,4,36047038600,1.0,167,0.0,0,1.0,169,0.0,0
370,1.0,472,0.0,0,36047038800,1.0,376,0.0,0,0.9833333333333333,236,0.016666666666666666,4
371,1.0,546,0.0,0,36047038900,0.979539641943734,383,0.020460358056265986,8,0.9836734693877551,241,0.0163265306122449,4
372,1.0,471,0.0,0,36047039300,1.0,248,0.0,0,1.0,148,0.0,0
373,1.0,227,0.0,0,36047039500,1.0,150,0.0,0,1.0,64,0.0,0
374,1.0,526,0.0,0,36047039700,0.9887005649717514,350,0.011299435028248588,4,1.0,239,0.0,0
375,1.0,43,0.0,0,36047039800,1.0,16,0.0,0,1.0,12,0.0,0
376,1.0,51,0.0,0,36047040100,1.0,60,0.0,0,1.0,51,0.0,0
377,0.9947780678851175,762,0.005221932114882507,4,36047040200,0.9922178988326849,510,0.007782101167315175,4,1.0,365,0.0,0
378,0.9491525423728814,224,0.05084745762711865,12,36047040500,0.9782608695652174,180,0.021739130434782608,4,0.9333333333333333,56,0.06666666666666667,4
379,1.0,20,0.0,0,36047041000,1.0,22,0.0,0,1.0,28,0.0,0
380,1.0,539,0.0,0,36047041401,0.9830148619957537,463,0.016985138004246284,8,0.9895833333333334,380,0.010416666666666666,4
381,1.0,137,0.0,0,36047041402,1.0,87,0.0,0,1.0,92,0.0,0
382,1.0,301,0.0,0,36047041700,1.0,204,0.0,0,1.0,120,0.0,0
383,0.9689731273529794,7464,0.031026872647020642,239,36047041800,0.8619528619528619,7936,0.13804713804713806,1271,0.9195639917308777,4893,0.08043600826912234,428
384,1.0,221,0.0,0,36047042300,1.0,186,0.0,0,1.0,108,0.0,0
385,0.9904761904761905,416,0.009523809523809525,4,36047042800,1.0,375,0.0,0,1.0,246,0.0,0
386,0.9723958333333333,3734,0.027604166666666666,106,36047042900,0.9592733854806387,14839,0.040726614519361305,630,0.9834710743801653,238,0.01652892561983471,4
387,1.0,1030,0.0,0,36047043000,1.0,1133,0.0,0,0.9940209267563528,665,0.005979073243647235,4
388,1.0,377,0.0,0,36047043200,1.0,312,0.0,0,0.9562841530054644,175,0.04371584699453552,8
389,0.9882697947214076,337,0.011730205278592375,4,36047043300,1.0,185,0.0,0,1.0,119,0.0,0
390,1.0,311,0.0,0,36047043500,0.9836065573770492,240,0.01639344262295082,4,1.0,192,0.0,0
391,1.0,298,0.0,0,36047043700,1.0,242,0.0,0,1.0,119,0.0,0
392,1.0,247,0.0,0,36047043800,1.0,250,0.0,0,1.0,188,0.0,0
393,1.0,28,0.0,0,36047044000,1.0,50,0.0,0,1.0,32,0.0,0
394,1.0,136,0.0,0,36047044100,1.0,78,0.0,0,1.0,52,0.0,0
395,0.9694656488549618,127,0.030534351145038167,4,36047044300,0.9692307692307692,126,0.03076923076923077,4,1.0,74,0.0,0
396,1.0,42,0.0,0,36047044400,1.0,33,0.0,0,1.0,24,0.0,0
397,1.0,190,0.0,0,36047044500,1.0,150,0.0,0,1.0,97,0.0,0
398,1.0,106,0.0,0,36047044700,1.0,49,0.0,0,1.0,76,0.0,0
399,0.9869706840390879,606,0.013029315960912053,8,36047044900,0.9918864097363083,489,0.008113590263691683,4,1.0,598,0.0,0
400,1.0,76,0.0,0,36047045300,1.0,52,0.0,0,1.0,8,0.0,0
401,1.0,50,0.0,0,36047045600,1.0,28,0.0,0,1.0,57,0.0,0
402,0.9948979591836735,780,0.00510204081632653,4,36047046000,1.0,646,0.0,0,1.0,324,0.0,0
403,1.0,250,0.0,0,36047046800,1.0,191,0.0,0,1.0,137,0.0,0
404,1.0,12,0.0,0,36047047600,1.0,8,0.0,0,1.0,4,0.0,0
405,1.0,354,0.0,0,36047048500,1.0,270,0.0,0,1.0,168,0.0,0
406,1.0,40,0.0,0,36047049200,0.956989247311828,89,0.043010752688172046,4,1.0,19,0.0,0
407,1.0,9,0.0,0,36047049400,1.0,31,0.0,0,0.5,4,0.5,4
408,1.0,182,0.0,0,36047049900,1.0,153,0.0,0,1.0,86,0.0,0
409,1.0,517,0.0,0,36047050000,1.0,379,0.0,0,0.9858823529411764,419,0.01411764705882353,6
410,0.975609756097561,320,0.024390243902439025,8,36047050100,0.9692307692307692,126,0.03076923076923077,4,1.0,175,0.0,0
411,1.0,60,0.0,0,36047050202,1.0,44,0.0,0,1.0,12,0.0,0
412,1.0,46,0.0,0,36047050300,0.9545454545454546,84,0.045454545454545456,4,1.0,24,0.0,0
413,0.9757412398921833,362,0.02425876010781671,9,36047050600,1.0,215,0.0,0,1.0,167,0.0,0
414,1.0,220,0.0,0,36047050803,0.963963963963964,107,0.036036036036036036,4,1.0,75,0.0,0
415,1.0,593,0.0,0,36047051001,0.9904988123515439,417,0.009501187648456057,4,1.0,209,0.0,0
416,1.0,235,0.0,0,36047051002,1.0,202,0.0,0,1.0,118,0.0,0
417,1.0,17,0.0,0,36047051100,1.0,9,0.0,0,1.0,4,0.0,0
418,0.9763313609467456,165,0.023668639053254437,4,36047051200,1.0,102,0.0,0,1.0,94,0.0,0
419,0.972972972972973,144,0.02702702702702703,4,36047051300,1.0,102,0.0,0,1.0,90,0.0,0
420,1.0,290,0.0,0,36047051400,0.9791666666666666,188,0.020833333333333332,4,1.0,164,0.0,0
421,1.0,483,0.0,0,36047051500,0.9925650557620818,534,0.007434944237918215,4,1.0,409,0.0,0
422,1.0,112,0.0,0,36047051700,1.0,109,0.0,0,1.0,112,0.0,0
423,1.0,40,0.0,0,36047052000,1.0,20,0.0,0,1.0,4,0.0,0
424,1.0,252,0.0,0,36047052300,1.0,212,0.0,0,1.0,161,0.0,0
425,0.9691358024691358,2826,0.030864197530864196,90,36047052500,0.9597381991273304,4839,0.040261800872669576,203,0.9613793103448276,1394,0.038620689655172416,56
426,0.9739921976592978,749,0.02600780234070221,20,36047052700,1.0,150,0.0,0,1.0,87,0.0,0
427,1.0,251,0.0,0,36047052900,1.0,90,0.0,0,1.0,48,0.0,0
428,1.0,105,0.0,0,36047053100,1.0,88,0.0,0,1.0,69,0.0,0
429,1.0,69,0.0,0,36047053400,1.0,14,0.0,0,1.0,18,0.0,0
430,1.0,124,0.0,0,36047053500,1.0,81,0.0,0,1.0,63,0.0,0
431,1.0,222,0.0,0,36047053700,1.0,117,0.0,0,1.0,153,0.0,0
432,0.9955257270693513,890,0.0044742729306487695,4,36047053800,1.0,797,0.0,0,1.0,349,0.0,0
433,1.0,18,0.0,0,36047053900,1.0,14,0.0,0,1.0,8,0.0,0
434,1.0,12,0.0,0,36047054200,1.0,12,0.0,0,1.0,8,0.0,0
435,1.0,341,0.0,0,36047054300,1.0,315,0.0,0,1.0,219,0.0,0
436,0.9915611814345991,470,0.008438818565400843,4,36047054600,0.9904306220095693,414,0.009569377990430622,4,1.0,302,0.0,0
437,1.0,99,0.0,0,36047054700,1.0,70,0.0,0,1.0,54,0.0,0
438,1.0,134,0.0,0,36047054900,1.0,44,0.0,0,1.0,28,0.0,0
439,1.0,185,0.0,0,36047055100,1.0,77,0.0,0,1.0,99,0.0,0
440,1.0,467,0.0,0,36047055300,1.0,273,0.0,0,1.0,235,0.0,0
441,1.0,1066,0.0,0,36047055400,1.0,433,0.0,0,0.994729907773386,755,0.005270092226613966,4
442,1.0,960,0.0,0,36047055500,1.0,417,0.0,0,1.0,465,0.0,0
443,1.0,633,0.0,0,36047055600,0.9935794542536116,619,0.006420545746388443,4,1.0,394,0.0,0
444,0.9828326180257511,229,0.017167381974248927,4,36047055700,0.9798994974874372,195,0.020100502512562814,4,1.0,229,0.0,0
445,1.0,52,0.0,0,36047056100,1.0,52,0.0,0,1.0,24,0.0,0
446,0.9722222222222222,140,0.027777777777777776,4,36047056200,1.0,72,0.0,0,1.0,106,0.0,0
447,1.0,238,0.0,0,36047056300,1.0,198,0.0,0,1.0,175,0.0,0
448,1.0,203,0.0,0,36047056400,1.0,167,0.0,0,0.9682539682539683,122,0.031746031746031744,4
449,1.0,59,0.0,0,36047056500,1.0,64,0.0,0,1.0,20,0.0,0
450,1.0,118,0.0,0,36047056900,0.9534883720930233,82,0.046511627906976744,4,1.0,132,0.0,0
451,1.0,323,0.0,0,36047057000,1.0,255,0.0,0,0.9851301115241635,265,0.01486988847583643,4
452,1.0,10,0.0,0,36047057300,1.0,13,0.0,0,1.0,12,0.0,0
453,1.0,248,0.0,0,36047057400,0.9879154078549849,327,0.012084592145015106,4,1.0,262,0.0,0
454,1.0,119,0.0,0,36047057900,0.9583333333333334,92,0.041666666666666664,4,1.0,100,0.0,0
455,1.0,293,0.0,0,36047058000,1.0,155,0.0,0,1.0,84,0.0,0
456,1.0,326,0.0,0,36047058800,1.0,236,0.0,0,1.0,227,0.0,0
457,1.0,171,0.0,0,36047059000,1.0,107,0.0,0,1.0,92,0.0,0
458,0.9530002281542322,4177,0.046999771845767736,206,36047059100,0.9487006412419845,5622,0.05129935875801552,304,1.0,153,0.0,0
459,1.0,17,0.0,0,36047059300,1.0,16,0.0,0,1.0,12,0.0,0
460,0.9932998324958124,593,0.006700167504187605,4,36047059401,1.0,690,0.0,0,1.0,529,0.0,0
461,1.0,319,0.0,0,36047060000,1.0,321,0.0,0,1.0,230,0.0,0
462,0.9920477137176938,499,0.007952286282306162,4,36047060600,1.0,364,0.0,0,1.0,401,0.0,0
463,0.9934122589268666,10405,0.0065877410731334735,69,36047060800,0.989204318272691,9896,0.010795681727309077,108,0.9920613562970937,7373,0.007938643702906352,59
464,1.0,364,0.0,0,36047061002,1.0,439,0.0,0,1.0,323,0.0,0
465,1.0,327,0.0,0,36047061004,1.0,220,0.0,0,1.0,146,0.0,0
466,1.0,863,0.0,0,36047061200,1.0,843,0.0,0,0.9854497354497355,745,0.01455026455026455,11
467,0.994535519125683,1456,0.00546448087431694,8,36047061600,1.0,1542,0.0,0,1.0,1262,0.0,0
468,1.0,231,0.0,0,36047062600,1.0,206,0.0,0,1.0,252,0.0,0
469,0.9545454545454546,105,0.045454545454545456,5,36047063200,1.0,106,0.0,0,0.952,119,0.048,6
470,1.0,145,0.0,0,36047064600,1.0,156,0.0,0,1.0,77,0.0,0
471,1.0,69,0.0,0,36047066000,0.9365079365079365,59,0.06349206349206349,4,0.9245283018867925,98,0.07547169811320754,8
472,0.9845807902345005,3065,0.015419209765499518,48,36047066600,0.978920741989882,3483,0.021079258010118045,75,0.9681221537637289,3614,0.031877846236271094,119
473,0.9872944693572496,1321,0.012705530642750373,17,36047067200,0.9906235349273323,2113,0.009376465072667605,20,0.9423828125,965,0.0576171875,59
474,1.0,151,0.0,0,36047068600,1.0,126,0.0,0,1.0,75,0.0,0
475,1.0,259,0.0,0,36047069601,1.0,227,0.0,0,1.0,176,0.0,0
476,1.0,307,0.0,0,36047069602,1.0,326,0.0,0,1.0,227,0.0,0
477,0.9976047904191617,1666,0.0023952095808383233,4,36047069800,0.994729907773386,755,0.005270092226613966,4,1.0,830,0.0,0
478,1.0,16,0.0,0,36047070000,1.0,8,0.0,0,1.0,4,0.0,0
479,0.9887005649717514,700,0.011299435028248588,8,36047070201,1.0,413,0.0,0,0.9791666666666666,564,0.020833333333333332,12
480,1.0,123,0.0,0,36047070202,1.0,58,0.0,0,0.7613636363636364,67,0.23863636363636365,21
481,0.9844961240310077,508,0.015503875968992248,8,36047070600,1.0,501,0.0,0,1.0,539,0.0,0
482,0.9735006973500697,698,0.026499302649930265,19,36047073400,0.9556159420289855,2110,0.044384057971014496,98,0.975,156,0.025,4
483,1.0,229,0.0,0,36047074600,1.0,253,0.0,0,1.0,162,0.0,0
484,1.0,350,0.0,0,36047074800,1.0,276,0.0,0,1.0,196,0.0,0
485,1.0,176,0.0,0,36047076800,1.0,150,0.0,0,1.0,95,0.0,0
486,1.0,510,0.0,0,36047077200,1.0,575,0.0,0,1.0,52,0.0,0
487,1.0,585,0.0,0,36047078200,0.9914163090128756,462,0.008583690987124463,4,0.9863013698630136,288,0.0136986301369863,4
488,0.98,196,0.02,4,36047078600,1.0,114,0.0,0,1.0,58,0.0,0
489,0.9893955461293743,933,0.010604453870625663,10,36047078800,0.9848484848484849,520,0.015151515151515152,8,0.9894736842105263,376,0.010526315789473684,4
490,1.0,349,0.0,0,36047079802,1.0,256,0.0,0,1.0,141,0.0,0
491,1.0,34,0.0,0,36047080000,1.0,20,0.0,0,1.0,13,0.0,0
492,1.0,183,0.0,0,36047080200,1.0,165,0.0,0,1.0,81,0.0,0
493,1.0,575,0.0,0,36047080400,1.0,329,0.0,0,1.0,276,0.0,0
494,1.0,216,0.0,0,36047080800,1.0,140,0.0,0,0.9786096256684492,183,0.0213903743315508,4
495,1.0,475,0.0,0,36047081400,1.0,346,0.0,0,0.9698492462311558,193,0.03015075376884422,6
496,0.9782608695652174,180,0.021739130434782608,4,36047081600,1.0,125,0.0,0,1.0,71,0.0,0
497,0.9658263305322129,1724,0.03417366946778711,61,36047082400,1.0,744,0.0,0,0.9679037111334002,965,0.0320962888665998,32
498,1.0,449,0.0,0,36047082800,1.0,349,0.0,0,1.0,223,0.0,0
499,1.0,182,0.0,0,36047083000,1.0,156,0.0,0,1.0,86,0.0,0
500,1.0,131,0.0,0,36047083600,1.0,75,0.0,0,1.0,53,0.0,0
501,1.0,275,0.0,0,36047083800,1.0,173,0.0,0,1.0,106,0.0,0
502,1.0,208,0.0,0,36047084000,1.0,136,0.0,0,1.0,143,0.0,0
503,1.0,177,0.0,0,36047088200,1.0,110,0.0,0,1.0,44,0.0,0
