tract_id,raw_visit_counts
36005041100,843
36005041300,20
36005041400,249
36005041500,438
36005041800,43
36005041900,150
36005042000,337
36005042100,1536
36005042400,175
36005042500,2313
36005043100,400
36005043500,526
36005043600,32
36005045600,423
36005045800,1044
36005046000,410
36005046201,3509
36005046202,364
36005048400,3233
36005050400,2827
36005051600,466
36031960498,30
36047000100,641
36047000200,18
36047000301,489
36047000501,368
36047000502,12
36047000700,1852
36047000900,684
36047001100,1707
36047001300,5067
36047001500,1636
36047001800,3220
36047002100,3335
36047002200,480
36047002300,1343
36047003100,1228
36047003300,587
36047003400,1215
36047003700,322
36047003900,1064
36047004300,239
36047004500,108
36047004700,352
36047004900,192
36047005300,2709
36047005601,541
36047005800,1
36047005900,762
36047006000,138
36047006300,1965
36047006400,3
36047006500,119
36047006700,142
36047006900,76
36047007000,14897
36047007200,175
36047007400,262
36047007500,182
36047007600,110
36047007700,256
36047008200,351
36047008400,490
36047009200,257
36047009600,725
36047010200,37
36047010600,3
36047011200,71
36047011400,407
36047011600,9923
36047011700,727
36047011900,732
36047012000,1328
36047012100,217
36047012801,1123
36047012901,68
36047013100,13
36047013200,1213
36047013300,150
36047013400,42
36047013500,1485
36047013600,83
36047013700,28
36047013800,70
36047014200,827
36047014300,212
36047014700,277
36047014800,515
36047014900,461
36047015000,13
36047015200,1094
36047015300,950
36047015400,3693
36047015500,59
36047015900,842
36047016000,481
36047016200,334
36047016300,4
36047016400,854
36047016900,153
36047017000,12
36047017400,678
36047017700,28454
36047017900,334
36047019100,21958
36047019300,481
36047019500,40
36047019700,607
36047020000,12
36047020700,70
36047021000,3
36047021100,1117
36047021300,477
36047021400,8
36047021500,139
36047021900,11
36047022000,77
36047022100,306
36047022200,2
36047022600,39
36047022700,280
36047023200,143
36047023300,163
36047023400,111
36047023600,235
36047024100,84
36047024200,110
36047024300,225
36047024400,12
36047024500,297
36047024700,329
36047024800,444
36047024900,66
36047025000,741
36047025300,169
36047025600,317
36047025700,362
36047025901,204
36047026000,188
36047026100,186
36047026200,799
36047026300,489
36047026700,14
36047027100,605
36047027300,67
36047027600,153
36047027800,702
36047027900,229
36047028100,329
36047028300,357
36047028700,65
36047028800,14
36047028900,589
36047029300,401
36047029600,98
36047029700,311
36047030000,1885
36047030100,247
36047030200,164
36047030300,710
36047030400,3715
36047030500,69
36047030600,225
36047030700,247
36047030800,550
36047031400,3176
36047031500,75
36047031701,107
36047031702,3
36047031900,2033
36047032100,291
36047032600,897
36047032800,338
36047032900,56
36047033600,506
36047033900,238
36047034000,465
36047034200,828
36047034300,261
36047034500,3
36047034900,1
36047035100,1267
36047035200,1454
36047035300,244
36047035400,1554
36047035700,1370
36047036100,1247
36047036200,95
36047036300,817
36047036400,529
36047036501,20
36047036700,3393
36047036900,454
36047037000,740
36047037100,911
36047037402,1668
36047037500,72
36047038100,64
36047038200,494
36047038300,166
36047038500,121
36047038600,532
36047038700,1
36047038800,1065
36047038900,903
36047039300,451
36047039500,246
36047039700,688
36047039800,25
36047040100,61
36047040200,1169
36047040300,4
36047040500,243
36047041000,67
36047041200,1
36047041401,1015
36047041402,193
36047041500,4
36047041700,512
36047041800,19663
36047042300,255
36047042800,892
36047042900,730
36047043000,2456
36047043200,545
36047043300,507
36047043500,549
36047043700,459
36047043800,577
36047044000,55
36047044100,161
36047044200,7
36047044300,190
36047044400,84
36047044500,425
36047044700,184
36047044800,30
36047044900,1630
36047045300,44
36047045600,224
36047046000,984
36047046202,1
36047046800,527
36047047600,1
36047048500,514
36047049000,12
36047049100,3
36047049200,96
36047049400,35
36047049500,10
36047049900,208
36047050000,1027
36047050100,263
36047050202,53
36047050300,83
36047050600,390
36047050803,164
36047051001,899
36047051002,169
36047051100,15
36047051200,296
36047051300,174
36047051400,586
36047051500,1234
36047051700,208
36047051900,4
36047052000,13
36047052300,436
36047052500,13600
36047052700,149
36047052900,122
36047053100,196
36047053400,105
36047053500,222
36047053700,350
36047053800,1011
36047053900,17
36047054200,28
36047054300,1336
36047054600,844
36047054700,185
36047054900,81
36047055100,261
36047055300,456
36047055400,1310
36047055500,1074
36047055600,1283
36047055700,657
36047056100,80
36047056200,305
36047056300,778
36047056400,264
36047056500,87
36047056900,231
36047057000,602
36047057100,25
36047057300,23
36047057400,497
36047057800,158
36047057900,776
36047058000,135
36047058800,586
36047058900,145
36047059000,176
36047059100,439
36047059300,46
36047059401,1951
36047060000,683
36047060600,990
36047060800,22059
36047061002,693
36047061004,300
36047061200,2284
36047061600,3757
36047062600,886
36047063200,287
36047064600,211
36047065800,5
36047066000,250
36047066600,10271
36047067200,9742
36047068600,327
36047069000,1
36047069601,340
36047069602,671
36047069800,1210
36047070000,15
36047070201,1835
36047070202,330
36047070600,2082
36047073400,568
36047074600,407
36047074800,710
36047076800,155
36047077200,54
36047077600,1
36047078200,916
36047078600,101
36047078800,1159
36047079400,17
36047079802,261
36047080000,26
36047080200,258
36047080400,657
36047080800,1085
36047081400,696
36047081600,157
36047082400,5092
36047082800,479
36047083000,336
36047083600,284
36047083800,309
36047084000,325
36047084800,1
36047086000,1
36047087800,3
36047088200,101
36047089000,2500
36047089200,111
36047090000,349
36047090200,109
36047090800,651
36047091000,151
36047091200,898
36047091800,175
36047092000,75
36047092400,1242
36047093400,118
36047094401,58
36047094600,447
36047095000,34
36047095600,396
36047095800,34
36047096000,554
36047096400,486
36047096800,2
36047097400,581
36047098400,103
36047098600,278
36047098800,318
36047099000,173
36047099800,2666
36047102800,13977
36047103400,35
36047105801,2776
36047105804,1093
36047107000,4475
36047107800,811
36047110400,1078
36047111600,418
36047111800,236
36047112000,473
36047112400,104
36047114201,720
36047114400,47331
36047115600,8
36047115800,68
36047116000,579
36047116200,257
36047116400,272
36047116800,114
36047117000,6
36047117601,225
36047117800,420
36047118000,61
36047118201,423
36047118800,181
36047119000,32
36047119200,182
36047119600,67817
36047119800,39
36047121000,1365
36047122000,1231
36047123700,113
36047150200,390
36055012306,2
36059301900,206
36061000100,1429
36061000201,3664
36061000202,5707
36061000500,791
36061000600,11347
36061000700,20046
36061000800,14094
36061000900,26743
36061001001,1451
36061001002,3706
36061001200,3308
36061001300,34184
36061001401,12306
36061001402,6841
36061001501,19300
36061001502,23874
36061001600,15845
36061001800,15914
36061002000,2399
36061002100,19860
36061002201,9251
36061002202,2829
36061002400,1922
36061002500,2146
36061002601,3228
36061002602,3841
36061002700,8750
36061002800,5332
36061002900,24782
36061003001,7620
36061003002,2906
36061003100,72025
36061003200,14164
36061003300,23870
36061003400,11024
36061003601,3824
36061003602,4606
36061003700,19421
36061003800,14508
36061003900,13858
36061004000,10444
36061004100,25014
36061004200,8201
36061004300,10241
36061004400,9516
36061004500,8525
36061004700,13352
36061004800,12453
36061004900,13283
36061005000,11934
36061005200,21740
36061005400,15878
36061005501,8080
36061005502,8998
36061005600,11120
36061005700,6619
36061005800,19635
36061005900,5895
36061006000,2475
36061006100,14240
36061006200,32425
36061006300,11900
36061006400,11131
36061006500,27192
36061006600,16220
36061006700,9229
36061006800,11746
36061006900,5955
36061007000,9058
36061007100,8611
36061007200,14153
36061007300,7351
36061007400,22216
36061007500,12647
36061007600,23142
36061007700,13191
36061007800,11740
36061007900,10383
36061008000,12465
36061008100,13984
36061008200,12083
36061008300,10972
36061008400,21955
36061008601,5439
36061008602,602
36061008603,4158
36061008700,7560
36061008800,11314
36061008900,5971
36061009000,12336
36061009100,12024
36061009200,23209
36061009300,7297
36061009400,23551
36061009500,13160
36061009600,32428
36061009700,10011
36061009800,14226
36061009900,61328
36061010000,18948
36061010100,41139
36061010200,15659
36061010300,20043
36061010400,22913
36061010601,10811
36061010602,6869
36061010800,14177
36061010900,30857
36061011000,11601
36061011100,17645
36061011201,8469
36061011202,9214
36061011203,7713
36061011300,35226
36061011401,9814
36061011402,11133
36061011500,26281
36061011600,61988
36061011700,8790
36061011800,41376
36061011900,22449
36061012000,9265
36061012100,13001
36061012200,8097
36061012400,18281
36061012500,24186
36061012600,12794
36061012700,9977
36061012800,11665
36061012900,17574
36061013000,9033
36061013100,16337
36061013200,12243
36061013300,9517
36061013400,11760
36061013500,13321
36061013600,13631
36061013700,30040
36061013800,11593
36061013900,12772
36061014000,13227
36061014200,12440
36061014300,89032
36061014401,3493
36061014402,6246
36061014500,22752
36061014601,6809
36061014602,7904
36061014700,2728
36061014801,6758
36061014802,15849
36061014900,9233
36061015001,3668
36061015002,6305
36061015100,14211
36061015200,11358
36061015300,12236
36061015400,35400
36061015500,6939
36061015601,5397
36061015602,4350
36061015700,12376
36061015801,5072
36061015802,2889
36061015900,9258
36061016001,5248
36061016002,5764
36061016100,6225
36061016200,5578
36061016300,7332
36061016400,5523
36061016500,27044
36061016600,7579
36061016700,7350
36061016800,21461
36061016900,8299
36061017000,8981
36061017100,8259
36061017200,13711
36061017300,8829
36061017401,3564
36061017402,1425
36061017500,7141
36061017700,9148
36061017800,12792
36061017900,8116
36061018000,6001
36061018100,9143
36061018200,8897
36061018300,9440
36061018400,6111
36061018500,6567
36061018600,44046
36061018700,5399
36061018800,7441
36061018900,7553
36061019000,4698
36061019100,5600
36061019200,3692
36061019300,5241
36061019400,6806
36061019500,9598
36061019600,11061
36061019701,2347
36061019702,1838
36061019800,6529
36061019900,7574
36061020000,5876
36061020101,2675
36061020102,2116
36061020300,5566
36061020500,4065
36061020600,3875
36061020701,1317
36061020800,7586
36061020901,5184
36061021000,2710
36061021100,7293
36061021200,11359
36061021303,4017
36061021400,2278
36061021500,3406
36061021600,6408
36061021703,2567
36061021800,8833
36061021900,9784
36061022000,4065
36061022102,2555
36061022200,13680
36061022301,7373
36061022302,1494
36061022400,5533
36061022500,10051
36061022600,4990
36061022700,3974
36061022800,6791
36061022900,8144
36061023000,8595
36061023100,3534
36061023200,9581
36061023300,4600
36061023400,3405
36061023501,3436
36061023502,2507
36061023600,21187
36061023700,4070
36061023801,19687
36061023802,3527
36061023900,2524
36061024000,7878
36061024100,5254
36061024200,7138
36061024301,2388
36061024302,4645
36061024500,12103
36061024700,4236
36061024900,1508
36061025100,14998
36061025300,9191
36061025500,11542
36061025700,7592
36061025900,4458
36061026100,11072
36061026300,9067
36061026500,7644
36061026700,1550
36061026900,8265
36061027100,8686
36061027300,12289
36061027500,479
36061027700,3909
36061027900,7399
36061028100,711
36061028300,4715
36061028500,7346
36061028700,7831
36061029100,8925
36061029300,9997
36061029500,4126
36061029700,4283
36061029900,9837
36061030300,7053
36061030700,1984
36061030900,6377
36061031100,3923
36061031703,12802
36061031704,7942
36061031900,1057
36081000100,1005
36081000700,763
36081001900,705
36081002000,79
36081002400,197
36081003100,1
36081003200,229
36081003300,2224
36081003700,459
36081003800,2433
36081003900,142
36081004200,361
36081004300,1127
36081004401,187
36081004500,104
36081004700,93
36081005500,1
36081005700,233
36081005800,1229
36081006202,944
36081006300,1
36081006501,135
36081007100,241
36081007700,79
36081008300,780
36081008500,1
36081008600,114
36081008700,770
36081008800,232
36081009100,12
36081009400,26
36081009500,1623
36081009600,190
36081009800,62
36081010000,71
36081010701,736
36081010800,314
36081011100,79
36081011200,1464
36081011500,231
36081011600,235
36081011900,206
36081012200,126
36081012301,1884
36081012500,341
36081012800,215
36081013600,83
36081015100,3844
36081015500,207
36081015600,270
36081015801,902
36081015802,28
36081016900,474
36081017100,556
36081017200,627
36081017600,487
36081018101,34
36081018102,318
36081018200,1005
36081018402,515
36081018501,52
36081018800,1201
36081018900,248
36081019900,17
36081020200,318
36081020600,561
36081020800,793
36081021200,433
36081021400,292
36081021600,637
36081022001,3996
36081023200,667
36081024000,4644
36081024300,323
36081024500,561
36081024700,83
36081025100,1507
36081025301,299
36081025302,307
36081025400,523
36081026000,654
36081026300,895
36081026700,2571
36081026901,121
36081026902,18
36081027300,535
36081027900,2321
36081028300,46
36081028700,2091
36081028800,125
36081028900,4
36081029100,675
36081029300,405
36081029400,81
36081029700,295
36081029900,336
36081030600,2995
36081030904,1649
36081031700,434
36081032000,6044
36081032800,774
36081033100,38799
36081033401,625
36081033402,1081
36081033900,435
36081034700,342
36081035700,984
36081036100,9
36081036300,290
36081036500,425
36081037500,812
36081038100,471
36081038302,31093
36081040200,224
36081040400,658
36081040500,835
36081041500,518
36081042600,1227
36081043200,322
36081043400,406
36081043900,198
36081044000,762
36081044301,661
36081044302,1108
36081044601,695
36081045600,391
36081046000,24
36081046200,299
36081046600,984
36081047500,1213
36081047900,139
36081048100,585
36081048200,358
36081048300,1089
36081049302,391
36081049900,1242
36081050400,200
36081050800,241
36081051100,1085
36081051200,387
36081051300,338
36081051700,2788
36081052100,402
36081052200,402
36081053100,7
36081053401,272
36081053500,121
36081053800,402
36081053900,603
36081054200,577
36081054900,384
36081055300,466
36081055500,118
36081055700,535
36081056100,69
36081056800,438
36081057700,367
36081058000,254
36081058200,4599
36081058700,274
36081058900,672
36081059800,266
36081059900,328
36081061000,352
36081061301,785
36081061400,2041
36081062500,387
36081062900,725
36081063301,338
36081063700,157
36081063800,930
36081064102,7514
36081064600,397
36081065400,3866
36081065900,648
36081066300,6834
36081066400,2980
36081068000,180
36081068300,11385
36081069300,476
36081070900,292
36081071100,475
36081071305,477
36081071600,3809
36081071701,242
36081071900,661
36081072100,1490
36081074300,306
36081074500,862
36081074700,369
36081075702,433
36081076901,133
36081077300,37
36081077500,17
36081077902,393
36081077903,372
36081077904,59
36081077906,286
36081079200,173
36081079702,2581
36081080302,165
36081080900,150
36081081800,1840
36081084601,126
36081084602,684
36081085300,2
36081085500,767
36081086400,170
36081086900,612
36081087100,190
36081088400,2029
36081088901,1151
36081089200,1039
36081090700,844
36081092200,567
36081092500,339
36081092800,2370
36081092900,4908
36081093401,377
36081093800,710
36081093900,421
36081094201,24
36081094202,3819
36081094203,3446
36081094500,1427
36081094700,348
36081095400,224
36081096400,1357
36081097203,158
36081097204,836
36081097300,1086
36081098100,391
36081098700,384
36081099701,1137
36081099704,1456
36081099705,1159
36081099802,806
36081100801,505
36081100802,661
36081101001,2135
36081101002,211
36081101700,438
36081103201,318
36081103202,25
36081103300,1
36081103900,1080
36081104700,684
36081107201,692
36081107202,288
36081108500,262
36081109300,1329
36081109700,420
36081109900,439
36081115900,1
36081116100,155
36081116300,197
36081116700,73
36081118500,2584
36081118900,1
36081119500,821
36081121100,1658
36081122701,525
36081122702,635
36081124700,182
36081126700,3186
36081128300,2879
36081129104,936
36081134100,1408
36081134700,2644
36081136700,326
36081137700,446
36081138501,290
36081140901,381
36081143500,313
36081146300,572
36081146700,611
36081147900,145
36081148300,1185
36081150701,235
36081150702,281
36081152901,1490
36081152902,527
36081155102,269
36081156700,1495
36081157101,1746
36081161700,6
36081162100,619
36085000300,5069
36085000600,297
36085000700,470
36085000800,1102
36085000900,447
36085001100,511
36085002002,1101
36085002100,1335
36085002900,367
36085003300,263
36085003600,145
36085003900,175
36085004000,6550
36085004700,600
36085005000,282
36085006400,4876
36085006700,35
36085007000,4461
36085007400,1183
36085007500,355
36085007700,654
36085008100,467
36085009602,504
36085009700,341
36085010500,370
36085011201,228
36085011202,2283
36085011401,1160
36085011402,132
36085012100,476
36085012200,1
36085012500,1076
36085012804,2498
36085012805,731
36085012806,2757
36085013201,384
36085013203,922
36085013204,300
36085013302,1083
36085013400,7253
36085013800,97
36085014604,463
36085014605,2560
36085014606,3391
36085014607,860
36085014700,295
36085015400,8507
36085015601,467
36085015602,189
36085015603,2880
36085016901,383
36085017005,1837
36085017007,2865
36085017008,903
36085017009,112
36085017011,281
36085017012,286
36085017300,291
36085017600,6071
36085017700,1387
36085018100,1551
36085018702,643
36085018901,733
36085018902,445
36085019800,4432
36085020100,1339
36085020700,289
36085020801,1280
36085020804,26627
36085021300,172
36085022300,218
36085022600,22467
36085022800,4457
36085023900,607
36085024401,4549
36085024402,4160
36085024800,2381
36085025100,692
36085027301,269
36085027302,6680
36085027702,5002
36085027705,99
36085027706,526
36085027900,1107
36085029102,4055
36085029103,4450
36085029104,2561
36085030301,441
36085030302,534
36085031901,1595
36085031902,261
36085032300,1501
36091062508,444
36103145702,135
36105950600,2
36117020800,27
