,MedRent,tract_id,pctWhite,pctBlack,pctIndian,pctAsian,pctVacant,pctBachelors,pctPoverty,high_low_perct_20_19,high_low_perct_21_20
0,1346,36081036100,0.1272971761541909,0.184670551322277,0.0,0.1447781264007171,0.2444987775061124,0.0107575078440161,0.1299865531151949,0.0,-0.5
1,1441,36081036300,0.1618398637137989,0.1493469619534355,0.0,0.0653038046564452,0.3210382513661202,0.0090857467348097,0.2038614423622941,-0.15328467153284672,-0.3017241379310345
2,1156,36005020000,0.1593582887700534,0.1227807486631016,0.0130481283422459,0.2357219251336898,0.0807259073842302,0.0113368983957219,0.2545454545454545,-0.16775244299674266,-0.44422700587084146
3,679,36005020501,0.1188559931014659,0.3094279965507329,0.0057487783845932,0.0079045702788157,0.018543956043956,0.0022995113538373,0.4489795918367347,0.08098159509202457,0.6648648648648648
4,804,36005020502,0.0779944289693593,0.3862581244196843,0.0,0.0013927576601671,0.0502564102564102,0.0074280408542246,0.3495821727019498,0.40404659717964436,0.019473081328751474
5,969,36005020900,0.1271826333176026,0.4393581878244454,0.0,0.0025955639452571,0.037242912729294,0.00920245398773,0.3386031146767343,0.5472527472527473,-0.43373493975903615
6,1240,36005021001,0.1128670701636404,0.5585070611970411,0.0124411566913248,0.092243891504147,0.0539408866995073,0.0113203317641784,0.1557946648733467,0.9435591730673698,0.04904373610081536
7,1217,36005021002,0.1179561276763431,0.5133324576382503,0.0,0.2078024431892814,0.0150869137422105,0.0291606462629712,0.2244844345199001,0.09803921568627451,-0.7023809523809523
8,1233,36005022200,0.1688670555726128,0.1197420939514891,0.0291679459625422,0.289530242554498,0.0556030795551753,0.0113601473748848,0.2327295056800737,0.8074626865671641,-0.5212569316081331
9,1277,36081046000,0.1053066622582245,0.1557282195404199,0.0110762109439576,0.4630517440899322,0.0789600385170919,0.006777979831377,0.1398578277401223,0.4166666666666667,-0.4411764705882353
10,1487,36081047900,0.1566620743948041,0.0129895689824837,0.0,0.6933674473528832,0.1266490765171504,0.012792757331234,0.187167880338516,-0.15789473684210525,-0.2875
11,1508,36081051100,0.7157205240174672,0.0078602620087336,0.0021834061135371,0.1100436681222707,0.072039072039072,0.0017467248908296,0.0462882096069869,-0.9607843137254902,0.34905660377358494
12,1432,36081051700,0.8766233766233766,0.0,0.0,0.0399600399600399,0.1345926800472255,0.0044955044955044,0.0819180819180819,1.7750865051903115,-inf
13,-666666666,36081052200,0.0,0.9352272727272728,0.0318181818181818,0.0329545454545454,0.033203125,0.0,0.0352272727272727,0.8518518518518519,-0.5217391304347826
14,1560,36081053900,0.6649344780840488,0.0411206507004066,0.0065521915951197,0.1906913691821057,0.093403004572175,0.018075011296882,0.1007681879801174,0.6691176470588236,-0.4835164835164835
15,1715,36081063700,0.8782051282051282,0.0483682983682983,0.0,0.0594405594405594,0.0985576923076923,0.0096153846153846,0.074009324009324,5.166666666666667,0.0945945945945946
16,1408,36081064600,0.0137768817204301,0.910282258064516,0.0040322580645161,0.0097446236559139,0.0514064015518913,0.0047043010752688,0.0682123655913978,-0.586046511627907,-0.10112359550561797
17,1317,36085022600,0.9562801037421268,0.015067308879832,0.0,0.0184018772384833,0.0688010899182561,0.0229714709151537,0.0292701000370507,-1.8564139941690962,1.082032160335586
18,761,36085031902,0.3297652582159624,0.5575586854460094,0.0,0.0296713615023474,0.1158405172413793,0.0,0.3299530516431925,0.07058823529411765,-0.02197802197802198
19,1060,36085013201,0.8502382573179034,0.0136147038801906,0.0,0.0993873383253914,0.0848585690515806,0.0217835262083049,0.0646698434309053,0.5287769784172662,-0.6658823529411765
20,793,36085000600,0.6524791575252303,0.1096972356296621,0.0,0.1939447125932426,0.1921032649962035,0.0122860903905221,0.168494953927161,-inf,0.3222275107091861
21,1286,36085003300,0.4974537657464487,0.32028946663093,0.0,0.0938086303939962,0.1033797216699801,0.0029482712409541,0.0822835700884481,0.20491803278688525,-0.16326530612244897
22,1349,36085007000,0.82784866800985,0.0558540407432281,0.0051488694873516,0.1234609357510633,0.0983384198033231,0.006380120886501,0.1494291470785762,1.1043956043956045,-inf
23,1089,36085010500,0.5457274826789839,0.1551963048498845,0.0,0.0919168591224018,0.0803910917979359,0.0057736720554272,0.1639722863741339,0.03,-0.07281553398058252
24,1384,36085011201,0.8809374016986474,0.0094369298521547,0.0,0.0874488832966341,0.0686839577329491,0.0139981126140295,0.0765964139666561,-0.3007518796992481,-0.20430107526881722
25,-666666666,36085015602,0.976521470497374,0.0083410565338276,0.0,0.0126660488106271,0.0656303972366148,0.0454124189063948,0.0373802903923385,1.0212765957446808,-0.07368421052631578
26,1473,36085017700,0.8574778094121588,0.0010048568079048,0.0,0.1271143861999665,0.1379310344827586,0.0036844749623178,0.0227767543125104,0.6786570743405276,-0.3869257950530035
27,1390,36085027301,0.622872340425532,0.0087765957446808,0.0,0.3061170212765957,0.0818570555894929,0.0101063829787234,0.151595744680851,0.3659574468085106,-0.6697819314641744
28,1314,36085032300,0.4659832246039143,0.391425908667288,0.0,0.0149114631873252,0.108695652173913,0.0093196644920782,0.1947809878844361,-0.41067961165048544,1.0642504118616145
29,694,36085004000,0.2531362365161805,0.508589692369157,0.0,0.1498202157411106,0.0769230769230769,0.0116660007990411,0.2901318417898522,0.9767336284190217,-4.239906103286385
30,1203,36085012804,0.8407627538385339,0.0121347201584943,0.0,0.1040118870728083,0.1149885583524027,0.0165923724616146,0.1114413075780089,-0.5648693550823138,0.9327830188679245
31,1291,36085013302,0.4343434343434343,0.4033887259693711,0.0,0.0426849136526555,0.2169216921692169,0.0195503421309872,0.2192896709025741,0.0761904761904762,-0.23893805309734514
32,-666666666,36085015400,,,,,,,,-2.2846153846153845,-2.8491862567811936
33,1369,36085016901,0.8488678251711427,0.034228541337546,0.0,0.1018957345971564,0.0285714285714285,0.020010531858873,0.0724065297525013,-0.21,0.36075949367088606
34,1063,36085017007,0.825158371040724,0.0351131221719457,0.003076923076923,0.1165610859728506,0.0657492354740061,0.0103167420814479,0.0501357466063348,0.007371007371007371,-0.47317073170731705
35,1293,36085027302,0.8006941001487358,0.0017352503718393,0.0,0.1965790778383738,0.135,0.0039662865642042,0.1355974219137332,0.7536267318663407,-2.057651434643996
36,1458,36085027702,0.7952630049404243,0.015983725661145,0.004068584713746,0.1668119732635861,0.0267798824297844,0.0149665794827085,0.1233653007846556,-0.9423851732473811,0.88126204238921
37,1097,36085027900,1.092210767468499,0.0177548682703321,0.0040091638029782,0.1391752577319587,0.0662739322533137,0.0211912943871706,0.058991981672394,0.8825301204819277,0.30716723549488056
38,1798,36085030302,0.5359594150999701,0.1589077887197851,0.0,0.1210086541330946,0.0870967741935483,0.0126827812593255,0.2054610564010743,-0.13865546218487396,-0.2780487804878049
39,1162,36085014605,0.930135557872784,0.0026068821689259,0.0,0.0714285714285714,0.0566037735849056,0.0187695516162669,0.0643899895724713,-0.2514124293785311,-inf
40,1238,36085017008,0.9599743425272612,0.0,0.0,0.0327132777421424,0.0616641901931649,0.0073123797305965,0.0449005772931366,0.9421052631578948,0.5307262569832403
41,1128,36005016500,0.2196891191709844,0.5626943005181347,0.0,0.0093264248704663,0.1269841269841269,0.0,0.266321243523316,-0.21238938053097345,-inf
42,772,36005017500,0.1033153430994602,0.5190439475713184,0.0132613723978411,0.002621434078643,0.0132978723404255,0.0074016962220508,0.3680801850424055,-0.12018475750577368,-0.31548770378557606
43,1095,36005021501,0.114798817913162,0.3232552852921118,0.0,0.0,0.0485968514715948,0.0015912707433507,0.3002955217094794,1.0780669144981412,-0.5758620689655173
44,1013,36005021502,0.0707215836526181,0.328544061302682,0.0,0.0,0.0341573033707865,0.0122924648786717,0.3591954022988505,-0.21052631578947367,-0.7333333333333333
45,1282,36005027900,0.3615981603909169,0.1414199482609945,0.0129347513653348,0.0468525438344351,0.0519743503206209,0.0113538373095717,0.1359586087956309,-0.28484848484848485,-0.559322033898305
46,1355,36005030000,0.4738600300651411,0.1215967930516118,0.0035075997995657,0.0704860531150826,0.0572166851236618,0.0207115416736261,0.1150826791381326,-0.22070844686648503,0.7272727272727273
47,1229,36005034000,0.1926391382405745,0.4053859964093357,0.0100538599640933,0.0353680430879712,0.0300054555373704,0.0073608617594254,0.1825852782764811,0.08108108108108109,-0.8
48,570,36005036100,0.2278617710583153,0.3795896328293736,0.0,0.0005399568034557,0.0425531914893617,0.0,0.400287976961843,-inf,0.5576923076923077
49,1786,36081070900,0.5099337748344371,0.0209132101777622,0.0,0.3621470895782502,0.0582347588717015,0.0066225165562913,0.0582084349947717,0.031496062992125984,-0.35877862595419846
50,1404,36081077500,0.8285586392121754,0.0308863025962399,0.0,0.072515666965085,0.1575471698113207,0.0572963294538943,0.0752014324082363,-0.8823529411764706,0.0
51,1460,36081079200,0.0248630425621576,0.4294142435735356,0.0,0.1946902654867256,0.0989159891598916,0.0050568900126422,0.0762747576906869,0.6288659793814433,-0.3442622950819672
52,1466,36061025500,0.5204309063893017,0.0651931649331352,0.0397473997028231,0.1866641901931649,0.0855855855855855,0.0442050520059435,0.2566864784546805,-0.4592446114297014,0.13836664199358495
53,1031,36061022200,0.3732264034546576,0.5067859346082665,0.0021591610117211,0.0703269586674892,0.1136087484811664,0.0166563849475632,0.283466995681678,0.14265467714679309,0.2280196111245405
54,1434,36081022001,0.4932569116655428,0.1623398516520566,0.0,0.2280849629130141,0.0274380165289256,0.0161834120026972,0.126770060687795,0.5769588828549264,-1.8684473290064902
55,1564,36081024300,0.5628930817610063,0.0153301886792452,0.0127751572327044,0.328812893081761,0.1088621444201312,0.016312893081761,0.0534591194968553,-inf,-0.41666666666666663
56,1396,36081033401,0.0092912131669763,0.8335545526944518,0.0021237058667374,0.0355720732678524,0.0556920556920556,0.0076984337669232,0.0690204406689673,-inf,-0.6520376175548589
57,1675,36081034700,0.2765804597701149,0.1343390804597701,0.0197557471264367,0.1663074712643678,0.1844405594405594,0.0093390804597701,0.1314655172413793,0.01567398119122257,0.36111111111111116
58,1302,36081040400,0.0176413726437892,0.8235862735621073,0.0014499758337361,0.0674238762687288,0.0709534368070953,0.0033832769453842,0.0860318994683422,1.0158730158730158,-0.59375
59,1389,36081043900,0.5731301939058172,0.013573407202216,0.0202216066481994,0.1224376731301939,0.0902378999179655,0.0024930747922437,0.3030470914127424,0.008849557522123894,-0.5701754385964912
60,1493,36081045600,0.1099512874043145,0.0132219902574808,0.0,0.7390396659707724,0.0277777777777777,0.0299234516353514,0.16214335421016,1.023890784982935,-0.53
61,1333,36081051200,0.0055732484076433,0.7611464968152867,0.0,0.0593152866242038,0.0715328467153284,0.0210987261146496,0.0485668789808917,0.055944055944055944,-0.6059602649006622
62,1248,36047117800,0.3713768115942029,0.2693236714975845,0.0,0.2204106280193236,0.1660958904109589,0.0066425120772946,0.2071256038647343,-0.29571106094808125,-0.34935897435897434
63,1084,36047088200,0.0535601764335223,0.8695652173913043,0.0,0.0,0.1163294797687861,0.0174858223062381,0.1211405166981726,-0.3785310734463277,-0.6
64,1155,36047089000,0.1044137662842698,1.0079720007777562,0.0,0.0,0.1218944099378881,0.0,0.1946334824032665,0.13206307490144548,0.5810810810810811
65,1448,36047098400,0.079079079079079,0.9174174174174174,0.0,0.0035035035035035,0.1117092866756393,0.0135135135135135,0.032032032032032,-0.5111111111111111,0.5454545454545454
66,1615,36047041401,0.7910447761194029,0.0051914341336794,0.0,0.0746268656716417,0.0645792563600782,0.0038935756002595,0.308890330953926,-inf,0.3207343412526998
67,1363,36047041800,0.8559782608695652,0.0027173913043478,0.0,0.0417798913043478,0.0696409140369967,0.0163043478260869,0.2170516304347826,-4.254754761488338,0.279814737411487
68,1384,36047043800,0.7961832061068702,0.0202290076335877,0.0,0.0965648854961832,0.1102873030583874,0.0129770992366412,0.2561068702290076,0.012145748987854251,-0.248
69,1435,36085003600,0.554182845040593,0.1581362513236851,0.0,0.2089657606777268,0.0470974808324205,0.0533003882809742,0.0568302153194493,0.30985915492957744,0.9032258064516129
70,1406,36085011202,0.6820091004550227,0.1118305915295764,0.004375218760938,0.099929996499825,0.0921409214092141,0.0092754637731886,0.136506825341267,0.3942446043165468,1.0288957688338494
71,1033,36085029103,0.7608194932719118,0.0216995999515092,0.0,0.1134682991877803,0.0298562476962771,0.0072736089222936,0.0711601406231058,0.5490423679628555,-inf
72,954,36047032800,0.1693968726731198,0.3544303797468354,0.005584512285927,0.3015636634400596,0.041553748870822,0.0,0.1336559940431869,-0.1085972850678733,-0.23857868020304568
73,1141,36047035100,0.2438918918918919,0.6138378378378379,0.0028108108108108,0.0198918918918918,0.1203980099502487,0.0056216216216216,0.2034594594594594,-inf,0.488471391972673
74,1458,36047074800,0.7547266223811957,0.172713336739908,0.0,0.0633622892181911,0.1065340909090909,0.0091977516607051,0.1931527848748084,-0.21142857142857144,-0.2898550724637681
75,1367,36047083000,0.0266412940057088,0.8739295908658421,0.0,0.0084046939422771,0.0955188679245283,0.0104662226450999,0.1225816682524579,-0.14285714285714285,-0.44871794871794873
76,1334,36005022403,0.2683155917345022,0.2595491546649969,0.0075140889167188,0.008140262993112,0.0567846607669616,0.0046963055729492,0.1750156543519098,0.07156099369670002,-0.08852330591461027
77,1031,36005024501,0.0587864791098047,0.2550913289943313,0.0,0.0083980684442578,0.04551201011378,0.0044089859332353,0.520260340121772,0.916256157635468,-inf
78,1451,36005027401,0.8286810142765821,0.0187513317707223,0.0,0.0187513317707223,0.0276992651215375,0.0036224163647986,0.026209247815896,0.4,-inf
79,1560,36005027402,0.8303104826314172,0.0341223486012911,0.0,0.0147556102059637,0.0434131736526946,0.0036889025514909,0.1122041192745158,0.06521739130434782,-0.5714285714285714
80,2307,36047014900,0.858262232282779,0.0087062510882813,0.0,0.0940275117534389,0.1021008403361344,0.0111440013930001,0.0881072610134076,-inf,-1.3719806763285023
81,1392,36047015000,0.7152734129478315,0.0031426775612822,0.0,0.2451288497800125,0.0936599423631124,0.0113136392206159,0.0993086109365179,0.0,-0.5
82,1936,36047015300,0.8600317208564632,0.0400475812846946,0.0,0.078112609040444,0.0678541136556403,0.0198255352894528,0.0337034099920697,-0.47191011235955055,-0.24468085106382978
83,1333,36081062900,0.8099801718440185,0.0178453403833443,0.0,0.0832782551222736,0.1331636980491942,0.0099140779907468,0.0485789821546596,1.6033155713439904,-1.4745696400625978
84,-666666666,36081064102,,,,,,,,0.14542864542864542,-0.16722788180862475
85,1553,36081018200,0.070828331332533,0.571828731492597,0.0,0.1260504201680672,0.0707732634338138,0.0068027210884353,0.1668667466986794,0.8039419087136928,-0.5774456521739131
86,1180,36081020800,0.1838823153181963,0.2286536616565398,0.0316597377678285,0.0924208506555804,0.0391414141414141,0.0044771346338343,0.1010553245922609,-0.2983425414364641,-0.2992125984251969
87,1369,36081026700,0.1748173130972456,0.0206108300543376,0.0050590219224283,0.4646805321341578,0.1403508771929824,0.0112422709387296,0.172943601274124,-inf,0.8654618473895582
88,1570,36081038100,0.4409404476981557,0.1243136702801633,0.0014078558355624,0.0516683091651414,0.0578863515666489,0.0045051386737998,0.2180768689286217,-0.4981949458483754,-0.26618705035971224
89,1403,36081044000,0.0256281407035175,0.7110552763819096,0.0,0.085678391959799,0.0920945395273023,0.0,0.1341708542713567,-0.2548476454293629,-0.24907063197026022
90,613,36047090200,0.2134931202840657,1.0133155792276964,0.002219263204616,0.0958721704394141,0.0743718592964824,0.0106524633821571,0.6231691078561917,-inf,0.4879518072289156
91,1479,36047016000,0.6068095838587642,0.0448928121059268,0.0,0.210592686002522,0.1470755252697331,0.026733921815889,0.1046658259773013,0.007575757575757576,-0.18045112781954886
92,1385,36047024200,0.9232914923291492,0.0,0.0,0.0676429567642956,0.1025943396226415,0.002092050209205,0.1809623430962343,0.463768115942029,-0.5643564356435643
93,1450,36047026100,0.2901305243874513,0.4971376230822075,0.0137394092054041,0.0258758873368445,0.102008032128514,0.0212960842683764,0.3089077169681704,-0.39823008849557523,-0.47058823529411764
94,1423,36081009600,0.2356615559341283,0.1070414537194775,0.0031232254400908,0.2586598523566155,0.0149094781682641,0.0229982964224872,0.0701306076093128,-0.0594059405940594,-0.4842105263157895
95,1853,36081011100,0.790436456996149,0.0247111681643132,0.0,0.1168164313222079,0.0682670667666916,0.0128369704749679,0.0927471116816431,-0.5641025641025641,0.17647058823529413
96,1612,36081011600,0.2277777777777777,0.054040404040404,0.0,0.4424242424242424,0.0868852459016393,0.0065656565656565,0.1287878787878787,-0.2469879518072289,-0.488
97,1217,36081021200,0.2211267605633803,0.1366197183098591,0.0093896713615023,0.0478873239436619,0.0818713450292397,0.0023474178403755,0.3929577464788732,-0.24519230769230768,-0.4140127388535032
98,1388,36081024500,0.6252272727272727,0.0081818181818181,0.0061363636363636,0.2218181818181818,0.0313688212927756,0.0036363636363636,0.0831818181818181,0.11589403973509933,-0.3620178041543027
99,1602,36081116700,0.0915619389587073,0.0101735487731897,0.0185517654099341,0.7480550568521843,0.1629297458893871,0.0131657690005984,0.3189706762417714,-0.5172413793103449,-0.4107142857142857
100,1777,36081134700,0.2379732943113224,0.1004207060545088,0.0132613865008231,0.5121638924455826,0.0225711481844946,0.0168282421803548,0.1166087433693067,-inf,0.7135193133047211
101,1559,36081086400,0.2630217953454008,0.0879202068710749,0.000369412633912,0.3295160694495752,0.0736579275905118,0.0062800147765053,0.1717768747691171,-inf,0.646551724137931
102,1686,36081092800,0.9816360601001668,0.0,0.0,0.0144685587089593,0.0550814584949573,0.021702838063439,0.0289371174179187,1.3353658536585367,-0.6088369070825211
103,1804,36081093900,0.3440271749386677,0.048688431779581,0.008303453481789,0.3319494244197018,0.0607399226946438,0.0062275901113417,0.0783166635214191,-0.140625,0.07272727272727272
104,1902,36081094500,0.5435319967042022,0.004943696786597,0.0,0.2507552870090634,0.1835125448028673,0.0096127437517165,0.0346058775061796,-inf,0.7192982456140351
105,1412,36081098700,0.8775677896466721,0.0020542317173377,0.0,0.0957271980279375,0.136226034308779,0.0279375513557929,0.0608052588331963,-0.22929936305732485,0.11570247933884298
106,1560,36081118500,0.1764408493427704,0.006066734074823,0.0,0.5884732052578362,0.0789865871833084,0.0050556117290192,0.1678463094034378,1.1889460154241644,-0.06532823454429576
107,1824,36081119500,0.4033149171270718,0.0020718232044198,0.0863259668508287,0.3480662983425414,0.0719101123595505,0.0,0.0808011049723756,-0.019230769230769232,-0.32941176470588235
108,1256,36081122701,0.3971718957136544,0.1387538665488289,0.0020326999558108,0.2770658418029165,0.0323073564723859,0.009191338930623,0.0512593901900132,-0.28286852589641437,-0.11666666666666667
109,-666666666,36081128300,,,,,,,,0.18578643578643578,0.17598187311178248
110,1902,36081138501,0.3565085553389647,0.0199263591076456,0.0047649989170457,0.6079705436430582,0.069275176395125,0.0110461338531513,0.0792722547108512,-0.054945054945054944,0.16279069767441862
111,2092,36081143500,0.3352365415986949,0.0012234910277324,0.0,0.5844208809135399,0.0428571428571428,0.0122349102773246,0.0273246329526916,-0.4965034965034965,0.027777777777777776
112,1669,36081146700,0.5567049808429119,0.0,0.0,0.4134099616858238,0.0533728687916975,0.0210727969348659,0.0708812260536398,0.3970588235294118,-inf
113,987,36005046201,0.1769013456248606,0.6530369489257304,0.0034941640026763,0.0325626347483458,0.0029150046026388,0.0088469258791167,0.096424057690878,-0.3607582678205637,0.4744727150987613
114,1178,36005046202,0.0939853727758978,0.7812465888003494,0.0497762253029145,0.0136447986027726,0.0299572039942938,0.0052396026634646,0.1772732234472219,0.6942148760330579,-inf
115,1130,36005022500,0.1691827173347215,0.3461738677771994,0.001952108276939,0.0180895366996356,0.0306926586478639,0.0123633524206142,0.2514315460697553,-inf,-0.5804347826086956
116,1161,36005023200,0.3657445077298616,0.1578519121236777,0.0138323840520748,0.0565500406834825,0.0995575221238938,0.0069161920260374,0.2469487388120423,0.14452796993082495,-0.03617869415807562
117,731,36005004600,0.4611801242236025,0.3706004140786749,0.0,0.0,0.0,0.0,0.4089026915113871,0.9469214437367304,0.3905472636815921
118,950,36005007300,0.1942599620493358,0.2862903225806452,0.0,0.0,0.0499296765119549,0.0099620493358633,0.4935958254269449,-0.07055451360628473,-2.8152814825214096
119,966,36005007500,0.1825825825825826,0.4336336336336336,0.0238738738738738,0.0075075075075075,0.0411070411070411,0.0067567567567567,0.2962462462462462,-0.2819843342036554,-inf
120,1046,36005007700,0.2277580071174377,0.3634977122521606,0.021860701576004,0.0096593797661413,0.0466988727858293,0.0096593797661413,0.3223182511438739,0.784370477568741,-0.6070110701107011
121,1054,36081050800,0.0283864541832669,0.8306772908366534,0.0,0.0258964143426294,0.0601173020527859,0.0069721115537848,0.1155378486055776,-0.2582781456953642,-0.7142857142857143
122,1905,36081015500,0.6513994910941476,0.0330788804071246,0.0,0.1810856658184902,0.1760700389105058,0.0335029686174724,0.089058524173028,-0.18243243243243243,-0.33884297520661155
123,1097,36081017200,0.0465237846314689,0.3789858860428646,0.0062728698379508,0.2545739675901725,0.0969230769230769,0.0151594354417145,0.0930475692629378,0.01107011070110701,0.9014598540145985
124,1030,36081033402,0.0150147813910066,0.9468647891706862,0.0018671230745293,0.0048234012758674,0.0181846440783338,0.0,0.0588143768476738,0.5764468067060586,0.07538601271571299
125,1482,36081033900,0.422487859544266,0.0362345909600298,0.0,0.2446768771012327,0.1706924315619968,0.0112065745237205,0.251027269331341,-0.17832167832167833,-0.35319148936170214
