tract_id,mar_19,mar_20,mar_21
36047064600,0,0,0
36047065800,0,0,0
36047066000,0,0,0
36047066600,1194,944,965
36047067200,0,0,0
36047068600,0,0,0
36047069000,0,0,0
36047069601,0,0,0
36047069602,0,0,0
36047069800,12,0,3
36047070000,0,0,0
36047070201,0,0,0
36047070202,0,0,0
36047070600,0,0,0
36047073400,0,0,0
36047074600,0,0,0
36047074800,0,0,0
36047076800,92,105,87
36047077200,0,0,0
36047077400,3,4,0
36047077600,0,0,0
36047078200,0,0,0
36047078600,340,186,101
36047078800,629,353,155
36047079400,0,0,0
36047079802,273,244,84
36047080000,0,0,0
36047080200,0,0,0
36047080400,0,0,0
36047080800,0,0,0
36047081400,0,0,0
36047081600,0,0,0
36047082400,0,0,0
36047082800,0,0,0
36047083000,343,245,336
36047083600,0,0,0
36047083800,490,303,270
36047084000,0,0,0
36047084800,0,0,0
36047086000,0,0,0
36047087800,0,0,0
36047088200,0,0,0
36047088800,0,0,0
36047089000,0,0,0
36047089200,0,0,0
36047090000,0,0,0
36047090200,136,217,109
36047090800,0,0,0
36047091000,387,273,151
36047091200,0,0,0
36047091800,0,0,0
36047092000,0,0,0
36047092400,0,0,0
36047093400,0,0,0
36047094401,0,0,0
36047094600,0,0,0
36047095000,0,0,0
36047095600,0,0,0
36047095800,0,0,0
36047096000,608,699,554
36047096400,0,0,0
36047096800,0,0,0
36047097400,1604,1082,572
36047098400,0,0,0
36047098600,0,0,0
36047098800,0,0,0
36047099000,0,0,0
36047099800,0,0,0
36047102800,0,0,0
36047103400,0,0,0
36047105801,846,937,533
36047105804,0,0,0
36047107000,3016,1522,2447
36047107800,0,0,0
36047110400,1890,791,572
36047111600,0,0,0
36047111800,0,0,0
36047112000,0,0,0
36047112400,346,128,104
36047114201,0,0,0
36047114400,0,0,0
36047115600,1,174,8
36047115800,0,0,0
36047116000,0,0,0
36047116200,358,324,257
36047116400,0,0,0
36047116800,433,284,114
36047117000,0,0,0
36047117601,0,0,0
36047117800,953,608,420
36047118000,0,0,0
36047118201,1044,676,423
36047118800,0,0,0
36047119000,94,64,32
36047119200,0,0,0
36047119600,0,0,0
36047119800,0,0,0
36047121000,0,0,0
36047122000,0,0,0
36047123700,0,0,0
36047150200,0,0,0
36055012306,0,0,0
36059301900,327,183,206
36061000100,3098,859,375
36061000201,2612,1051,966
36061000202,4097,2932,1938
36061000500,0,0,0
36061000600,4821,3087,2650
36061000700,23332,10524,4820
36061000800,5181,3906,2859
36061000900,19821,7824,3265
36061001001,591,281,203
36061001002,857,569,422
36061001200,2291,1775,956
36061001300,50488,19165,8466
36061001401,2571,1045,363
36061001402,6947,5014,3274
36061001501,15900,7510,3499
36061001502,15904,8033,3497
36061001600,6509,3635,3409
36061001800,10564,5560,3661
36061002000,0,0,0
36061002100,20837,11347,5200
36061002201,8678,3016,994
36061002202,526,318,186
36061002400,554,466,309
36061002500,1333,3267,582
36061002601,1434,1039,812
36061002602,2369,1961,1321
36061002700,1273,1173,687
36061002800,3187,2324,1353
36061002900,14357,8597,5561
36061003001,3527,1372,861
36061003002,857,883,706
36061003100,31023,21505,3352
36061003200,3661,1688,1472
36061003300,18711,7480,4683
36061003400,5243,3832,2362
36061003601,1968,879,512
36061003602,1886,863,740
36061003700,11201,4120,2680
36061003800,6739,3296,2834
36061003900,18515,5948,3310
36061004000,7502,4095,3087
36061004100,12663,6339,5787
36061004200,4988,2406,1200
36061004300,11652,3696,3310
36061004400,5484,3489,2244
36061004500,9175,4114,2501
36061004700,10033,3830,3975
36061004800,2146,1395,957
36061004900,21471,7102,6277
36061005000,6137,3201,1512
36061005200,17369,7045,4346
36061005400,18173,5842,3193
36061005501,5131,2782,1693
36061005502,11378,4261,3136
36061005600,14622,6549,2046
36061005700,13610,5751,2239
36061005800,24069,8497,4993
36061005900,5025,2537,1780
36061006000,1942,1113,1057
36061006100,18684,8465,4939
36061006200,5778,3979,3469
36061006300,6156,3412,1852
36061006400,7846,4211,2879
36061006500,6556,2067,6658
36061006600,10350,4256,5935
36061006700,4054,1360,1278
36061006800,13001,6037,2650
36061006900,2312,1537,697
36061007000,20864,4357,2547
36061007100,7725,2995,2174
